tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1999-311,Queen's Club,Grass,56,A,19990607,34,101611,11.0,,Cedric Pioline,R,188.0,FRA,29.9,101185,,,Mark Woodforde,L,188.0,AUS,33.7,6-4 7-5,3,R32,90.0,4.0,7.0,70.0,39.0,28.0,16.0,11.0,5.0,7.0,3.0,6.0,68.0,35.0,26.0,13.0,11.0,5.0,9.0,59.0,770.0,56.0,784.0
1999-311,Queen's Club,Grass,56,A,19990607,35,103720,14.0,,Lleyton Hewitt,R,180.0,AUS,18.2,101681,,WC,Chris Wilkinson,R,180.0,GBR,29.4,6-4 6-3,3,R32,77.0,5.0,0.0,55.0,34.0,26.0,9.0,9.0,2.0,4.0,3.0,2.0,74.0,43.0,26.0,11.0,10.0,7.0,12.0,42.0,959.0,202.0,208.0
1999-311,Queen's Club,Grass,56,A,19990607,36,102882,4.0,,Mark Philippoussis,R,196.0,AUS,22.5,102998,,,Jan Michael Gambill,R,190.0,USA,22.0,2-6 6-3 6-4,3,R32,97.0,21.0,8.0,93.0,55.0,44.0,17.0,14.0,5.0,7.0,15.0,4.0,83.0,48.0,39.0,15.0,13.0,6.0,8.0,10.0,2262.0,50.0,835.0
1999-311,Queen's Club,Grass,56,A,19990607,37,101964,8.0,,Goran Ivanisevic,L,193.0,CRO,27.7,101969,,,Orlin Stanoytchev,R,185.0,BUL,27.7,6-4 6-4,3,R32,57.0,12.0,6.0,65.0,39.0,34.0,10.0,10.0,2.0,3.0,5.0,5.0,51.0,32.0,24.0,8.0,10.0,0.0,3.0,15.0,1813.0,99.0,478.0
1999-311,Queen's Club,Grass,56,A,19990607,38,102205,,,Sebastien Lareau,R,183.0,CAN,26.1,102306,,,Michael Kohlmann,R,188.0,GER,25.4,6-1 4-6 6-4,3,R32,94.0,8.0,1.0,71.0,44.0,35.0,17.0,13.0,4.0,5.0,6.0,3.0,84.0,53.0,38.0,13.0,14.0,3.0,7.0,102.0,469.0,121.0,386.0
1999-311,Queen's Club,Grass,56,A,19990607,39,101885,,Q,Wayne Arthurs,L,190.0,AUS,28.2,101821,,Q,Peter Tramacchi,R,185.0,AUS,28.5,6-3 6-4,3,R32,67.0,7.0,1.0,55.0,31.0,27.0,15.0,10.0,1.0,1.0,5.0,3.0,53.0,25.0,22.0,10.0,9.0,1.0,3.0,182.0,248.0,463.0,56.0
1999-311,Queen's Club,Grass,56,A,19990607,40,101948,2.0,,Pete Sampras,R,185.0,USA,27.8,101889,,,Todd Woodbridge,R,178.0,AUS,28.1,6-4 6-7(8) 6-4,3,R32,118.0,15.0,4.0,107.0,67.0,51.0,23.0,16.0,8.0,9.0,7.0,4.0,103.0,65.0,48.0,19.0,16.0,5.0,8.0,3.0,3300.0,138.0,342.0
1999-311,Queen's Club,Grass,56,A,19990607,41,102227,,,Sargis Sargsian,R,180.0,ARM,26.0,102401,15.0,,Scott Draper,L,178.0,AUS,25.0,6-3 6-2,3,R16,61.0,3.0,3.0,46.0,27.0,19.0,13.0,8.0,2.0,3.0,2.0,4.0,54.0,26.0,19.0,8.0,9.0,3.0,8.0,74.0,649.0,43.0,947.0
1999-311,Queen's Club,Grass,56,A,19990607,42,102257,7.0,,Greg Rusedski,L,193.0,GBR,25.7,101965,10.0,,Wayne Ferreira,R,185.0,RSA,27.7,7-5 4-6 6-3,3,R16,93.0,7.0,3.0,83.0,49.0,40.0,23.0,16.0,0.0,1.0,7.0,3.0,85.0,55.0,40.0,17.0,15.0,1.0,3.0,13.0,2195.0,28.0,1249.0
1999-311,Queen's Club,Grass,56,A,19990607,43,102450,3.0,,Tim Henman,R,185.0,GBR,24.7,101647,13.0,,Byron Black,R,175.0,ZIM,29.6,6-1 6-4,3,R16,65.0,6.0,1.0,49.0,23.0,22.0,15.0,9.0,2.0,2.0,0.0,4.0,54.0,30.0,18.0,13.0,8.0,4.0,7.0,6.0,2678.0,37.0,1056.0
1999-311,Queen's Club,Grass,56,A,19990607,44,102344,6.0,,Karol Kucera,R,188.0,SVK,25.2,101727,12.0,,Jason Stoltenberg,R,185.0,AUS,29.1,6-3 6-3,3,R16,85.0,3.0,3.0,77.0,42.0,30.0,14.0,9.0,8.0,10.0,3.0,8.0,71.0,33.0,22.0,12.0,9.0,5.0,10.0,14.0,2185.0,45.0,931.0
1999-311,Queen's Club,Grass,56,A,19990607,45,101611,11.0,,Cedric Pioline,R,188.0,FRA,29.9,101774,5.0,,Todd Martin,R,198.0,USA,28.9,1-6 6-3 7-5,3,R16,110.0,3.0,4.0,101.0,54.0,38.0,25.0,14.0,7.0,9.0,11.0,4.0,76.0,57.0,41.0,11.0,14.0,2.0,4.0,59.0,770.0,12.0,2216.0
1999-311,Queen's Club,Grass,56,A,19990607,46,103720,14.0,,Lleyton Hewitt,R,180.0,AUS,18.2,102882,4.0,,Mark Philippoussis,R,196.0,AUS,22.5,6-7(4) 6-3 6-2,3,R16,90.0,12.0,2.0,75.0,44.0,40.0,19.0,15.0,0.0,1.0,8.0,9.0,76.0,39.0,31.0,18.0,14.0,0.0,4.0,42.0,959.0,10.0,2262.0
1999-311,Queen's Club,Grass,56,A,19990607,47,101964,8.0,,Goran Ivanisevic,L,193.0,CRO,27.7,102205,,,Sebastien Lareau,R,183.0,CAN,26.1,6-4 6-7(3) 6-4,3,R16,95.0,31.0,7.0,92.0,54.0,46.0,23.0,16.0,0.0,0.0,10.0,1.0,98.0,72.0,52.0,14.0,16.0,3.0,5.0,15.0,1813.0,102.0,469.0
1999-311,Queen's Club,Grass,56,A,19990607,48,101948,2.0,,Pete Sampras,R,185.0,USA,27.8,101885,,Q,Wayne Arthurs,L,190.0,AUS,28.2,7-5 6-3,3,R16,65.0,13.0,3.0,60.0,41.0,34.0,12.0,11.0,0.0,0.0,6.0,3.0,54.0,24.0,20.0,17.0,10.0,2.0,4.0,3.0,3300.0,182.0,248.0
1999-311,Queen's Club,Grass,56,A,19990607,49,102227,,,Sargis Sargsian,R,180.0,ARM,26.0,102257,7.0,,Greg Rusedski,L,193.0,GBR,25.7,6-2 6-4,3,QF,64.0,3.0,0.0,54.0,26.0,21.0,18.0,9.0,3.0,3.0,8.0,3.0,53.0,32.0,22.0,10.0,9.0,3.0,6.0,74.0,649.0,13.0,2195.0
1999-311,Queen's Club,Grass,56,A,19990607,50,102450,3.0,,Tim Henman,R,185.0,GBR,24.7,102344,6.0,,Karol Kucera,R,188.0,SVK,25.2,6-1 6-7(6) 7-6(5),3,QF,146.0,4.0,8.0,106.0,59.0,42.0,22.0,16.0,6.0,10.0,4.0,6.0,111.0,54.0,37.0,22.0,15.0,6.0,12.0,6.0,2678.0,14.0,2185.0
1999-311,Queen's Club,Grass,56,A,19990607,51,103720,14.0,,Lleyton Hewitt,R,180.0,AUS,18.2,101611,11.0,,Cedric Pioline,R,188.0,FRA,29.9,7-5 6-4,3,QF,97.0,6.0,1.0,71.0,42.0,29.0,17.0,11.0,4.0,6.0,3.0,4.0,75.0,44.0,28.0,14.0,11.0,5.0,9.0,42.0,959.0,59.0,770.0
1999-311,Queen's Club,Grass,56,A,19990607,52,101948,2.0,,Pete Sampras,R,185.0,USA,27.8,101964,8.0,,Goran Ivanisevic,L,193.0,CRO,27.7,7-5 6-4,3,QF,69.0,10.0,5.0,70.0,39.0,32.0,17.0,11.0,2.0,2.0,13.0,7.0,71.0,38.0,29.0,17.0,11.0,4.0,6.0,3.0,3300.0,15.0,1813.0
1999-311,Queen's Club,Grass,56,A,19990607,53,102450,3.0,,Tim Henman,R,185.0,GBR,24.7,102227,,,Sargis Sargsian,R,180.0,ARM,26.0,6-1 6-3,3,SF,68.0,5.0,4.0,61.0,31.0,25.0,16.0,8.0,5.0,5.0,1.0,4.0,46.0,27.0,16.0,6.0,8.0,0.0,4.0,6.0,2678.0,74.0,649.0
1999-311,Queen's Club,Grass,56,A,19990607,54,101948,2.0,,Pete Sampras,R,185.0,USA,27.8,103720,14.0,,Lleyton Hewitt,R,180.0,AUS,18.2,4-6 6-4 7-6(4),3,SF,129.0,13.0,9.0,100.0,54.0,45.0,23.0,16.0,6.0,8.0,6.0,5.0,106.0,50.0,37.0,31.0,16.0,7.0,9.0,3.0,3300.0,42.0,959.0
1999-311,Queen's Club,Grass,56,A,19990607,55,101948,2.0,,Pete Sampras,R,185.0,USA,27.8,102450,3.0,,Tim Henman,R,185.0,GBR,24.7,6-7(1) 6-4 7-6(4),3,F,151.0,13.0,9.0,118.0,68.0,58.0,26.0,17.0,7.0,7.0,7.0,7.0,131.0,82.0,64.0,26.0,17.0,5.0,6.0,3.0,3300.0,6.0,2678.0
1999-741,Nottingham,Grass,32,A,19990614,1,102257,1.0,,Greg Rusedski,L,193.0,GBR,25.7,101150,,,Gianluca Pozzi,L,180.0,ITA,33.9,6-0 6-0,3,R32,37.0,7.0,5.0,35.0,18.0,15.0,11.0,6.0,2.0,2.0,0.0,3.0,39.0,22.0,7.0,6.0,6.0,3.0,9.0,13.0,2215.0,77.0,640.0
1999-741,Nottingham,Grass,32,A,19990614,2,102998,,,Jan Michael Gambill,R,190.0,USA,22.0,102162,,,Chris Woodruff,R,188.0,USA,26.4,7-6(1) 6-4,3,R32,91.0,8.0,1.0,79.0,51.0,36.0,15.0,11.0,3.0,5.0,8.0,4.0,63.0,37.0,26.0,11.0,11.0,0.0,3.0,50.0,833.0,123.0,371.0
1999-741,Nottingham,Grass,32,A,19990614,3,103084,,,Guillermo Canas,R,185.0,ARG,21.5,101185,,,Mark Woodforde,L,188.0,AUS,33.7,1-6 7-5 6-3,3,R32,106.0,4.0,2.0,83.0,51.0,34.0,19.0,13.0,5.0,8.0,4.0,1.0,89.0,60.0,39.0,14.0,14.0,3.0,7.0,72.0,664.0,80.0,630.0
1999-741,Nottingham,Grass,32,A,19990614,4,103720,7.0,,Lleyton Hewitt,R,180.0,AUS,18.2,103096,,,Arnaud Clement,R,173.0,FRA,21.4,7-6(4) 4-6 6-2,3,R32,132.0,6.0,4.0,104.0,51.0,41.0,26.0,15.0,8.0,11.0,5.0,4.0,104.0,54.0,37.0,25.0,15.0,5.0,9.0,36.0,1079.0,76.0,649.0
1999-741,Nottingham,Grass,32,A,19990614,5,103206,4.0,,Sebastien Grosjean,R,175.0,FRA,21.0,102227,,,Sargis Sargsian,R,180.0,ARM,26.0,6-2 6-4,3,R32,75.0,5.0,1.0,61.0,31.0,23.0,17.0,9.0,2.0,3.0,0.0,6.0,62.0,36.0,24.0,9.0,9.0,8.0,12.0,33.0,1202.0,55.0,808.0
1999-741,Nottingham,Grass,32,A,19990614,6,101611,,WC,Cedric Pioline,R,188.0,FRA,29.9,101735,,,Richard Fromberg,R,196.0,AUS,29.1,6-7(3) 6-3 7-5,3,R32,120.0,9.0,6.0,112.0,65.0,52.0,27.0,17.0,7.0,7.0,11.0,1.0,93.0,56.0,46.0,20.0,16.0,1.0,3.0,52.0,824.0,75.0,649.0
1999-741,Nottingham,Grass,32,A,19990614,7,102776,,,Andrew Ilie,R,180.0,AUS,23.1,101681,,WC,Chris Wilkinson,R,180.0,GBR,29.4,7-6(4) 6-7(5) 6-4,3,R32,153.0,12.0,4.0,113.0,65.0,48.0,26.0,17.0,8.0,11.0,4.0,3.0,125.0,83.0,59.0,17.0,17.0,9.0,13.0,62.0,724.0,200.0,208.0
1999-741,Nottingham,Grass,32,A,19990614,8,102887,,,Ramon Delgado,R,185.0,PAR,22.5,101820,5.0,,Marc Rosset,R,201.0,SUI,28.5,1-6 7-6(5) 6-3,3,R32,93.0,7.0,4.0,83.0,48.0,38.0,19.0,15.0,3.0,6.0,16.0,13.0,94.0,53.0,40.0,21.0,13.0,5.0,6.0,93.0,544.0,34.0,1176.0
1999-741,Nottingham,Grass,32,A,19990614,9,102835,,WC,Luke Milligan,R,180.0,GBR,22.8,101647,6.0,,Byron Black,R,175.0,ZIM,29.6,6-4 3-6 6-2,3,R32,112.0,9.0,4.0,87.0,46.0,32.0,17.0,13.0,3.0,7.0,9.0,7.0,97.0,52.0,38.0,16.0,14.0,10.0,16.0,314.0,114.0,41.0,951.0
1999-741,Nottingham,Grass,32,A,19990614,10,102148,,,Fabrice Santoro,R,178.0,FRA,26.5,102821,,,Cecil Mamiit,R,173.0,PHI,22.9,6-4 7-6(3),3,R32,97.0,0.0,5.0,100.0,51.0,32.0,26.0,11.0,17.0,20.0,1.0,4.0,76.0,49.0,30.0,13.0,11.0,5.0,9.0,45.0,881.0,81.0,623.0
1999-741,Nottingham,Grass,32,A,19990614,11,102184,,,David Prinosil,R,185.0,GER,26.2,101515,,Q,Donald Johnson,L,190.0,USA,30.7,6-3 6-4,3,R32,67.0,4.0,2.0,56.0,31.0,26.0,17.0,10.0,4.0,4.0,2.0,2.0,59.0,40.0,27.0,9.0,9.0,1.0,3.0,61.0,744.0,581.0,34.0
1999-741,Nottingham,Grass,32,A,19990614,12,102133,,,Laurence Tieleman,R,180.0,ITA,26.5,102434,3.0,,Vincent Spadea,R,183.0,USA,24.9,1-6 6-3 6-4,3,R32,90.0,10.0,5.0,77.0,45.0,38.0,13.0,13.0,2.0,4.0,2.0,2.0,90.0,46.0,31.0,26.0,13.0,5.0,7.0,118.0,382.0,29.0,1241.0
1999-741,Nottingham,Grass,32,A,19990614,13,102061,,Q,Kevin Ullyett,R,178.0,ZIM,27.0,102401,8.0,,Scott Draper,L,178.0,AUS,25.0,6-4 7-6(2),3,R32,70.0,6.0,4.0,65.0,46.0,41.0,5.0,11.0,1.0,2.0,4.0,4.0,68.0,46.0,33.0,10.0,11.0,2.0,4.0,574.0,35.0,63.0,717.0
1999-741,Nottingham,Grass,32,A,19990614,14,102286,,Q,Wayne Black,R,170.0,ZIM,25.5,102443,,Q,Barry Cowan,L,188.0,GBR,24.8,6-3 6-3,3,R32,67.0,5.0,3.0,46.0,25.0,20.0,13.0,9.0,0.0,1.0,7.0,4.0,57.0,32.0,22.0,10.0,9.0,4.0,8.0,96.0,516.0,273.0,139.0
1999-741,Nottingham,Grass,32,A,19990614,15,103252,,,Alberto Martin,R,175.0,ESP,20.8,102796,,,Magnus Norman,R,188.0,SWE,23.0,7-6(4) 1-6 6-1,3,R32,105.0,2.0,3.0,93.0,67.0,43.0,12.0,13.0,5.0,9.0,7.0,6.0,86.0,45.0,33.0,18.0,13.0,6.0,10.0,64.0,713.0,59.0,766.0
1999-741,Nottingham,Grass,32,A,19990614,16,102259,2.0,,Jerome Golmard,L,188.0,FRA,25.7,102925,,,Justin Gimelstob,R,196.0,USA,22.3,6-4 6-7(5) 7-6(5),3,R32,139.0,6.0,0.0,94.0,62.0,49.0,26.0,17.0,0.0,0.0,16.0,4.0,106.0,65.0,54.0,22.0,17.0,3.0,4.0,23.0,1478.0,65.0,688.0
1999-741,Nottingham,Grass,32,A,19990614,17,102257,1.0,,Greg Rusedski,L,193.0,GBR,25.7,102998,,,Jan Michael Gambill,R,190.0,USA,22.0,4-6 6-4 7-5,3,R16,99.0,14.0,6.0,81.0,53.0,46.0,18.0,16.0,1.0,2.0,11.0,5.0,91.0,54.0,39.0,23.0,16.0,1.0,3.0,13.0,2215.0,50.0,833.0
1999-741,Nottingham,Grass,32,A,19990614,18,103720,7.0,,Lleyton Hewitt,R,180.0,AUS,18.2,103084,,,Guillermo Canas,R,185.0,ARG,21.5,6-2 7-5,3,R16,88.0,7.0,2.0,59.0,29.0,26.0,19.0,10.0,2.0,2.0,2.0,4.0,69.0,35.0,24.0,16.0,10.0,5.0,8.0,36.0,1079.0,72.0,664.0
1999-741,Nottingham,Grass,32,A,19990614,19,101611,,WC,Cedric Pioline,R,188.0,FRA,29.9,103206,4.0,,Sebastien Grosjean,R,175.0,FRA,21.0,6-2 6-0,3,R16,49.0,4.0,3.0,40.0,23.0,22.0,8.0,7.0,1.0,1.0,4.0,4.0,38.0,19.0,10.0,6.0,7.0,2.0,7.0,52.0,824.0,33.0,1202.0
1999-741,Nottingham,Grass,32,A,19990614,20,102776,,,Andrew Ilie,R,180.0,AUS,23.1,102887,,,Ramon Delgado,R,185.0,PAR,22.5,6-1 6-2,3,R16,51.0,4.0,0.0,46.0,27.0,20.0,15.0,8.0,1.0,1.0,4.0,1.0,46.0,31.0,15.0,6.0,7.0,3.0,7.0,62.0,724.0,93.0,544.0
1999-741,Nottingham,Grass,32,A,19990614,21,102148,,,Fabrice Santoro,R,178.0,FRA,26.5,102835,,WC,Luke Milligan,R,180.0,GBR,22.8,6-4 6-2,3,R16,71.0,3.0,0.0,46.0,29.0,25.0,11.0,9.0,0.0,0.0,3.0,3.0,75.0,47.0,28.0,13.0,9.0,7.0,10.0,45.0,881.0,314.0,114.0
1999-741,Nottingham,Grass,32,A,19990614,22,102184,,,David Prinosil,R,185.0,GER,26.2,102133,,,Laurence Tieleman,R,180.0,ITA,26.5,6-3 6-3,3,R16,60.0,11.0,5.0,56.0,26.0,22.0,18.0,9.0,3.0,3.0,6.0,6.0,56.0,34.0,25.0,7.0,9.0,3.0,6.0,61.0,744.0,118.0,382.0
1999-741,Nottingham,Grass,32,A,19990614,23,102061,,Q,Kevin Ullyett,R,178.0,ZIM,27.0,102286,,Q,Wayne Black,R,170.0,ZIM,25.5,6-4 6-2,3,R16,84.0,3.0,2.0,55.0,27.0,19.0,17.0,9.0,2.0,3.0,2.0,4.0,77.0,39.0,23.0,18.0,9.0,6.0,10.0,574.0,35.0,96.0,516.0
1999-741,Nottingham,Grass,32,A,19990614,24,103252,,,Alberto Martin,R,175.0,ESP,20.8,102259,2.0,,Jerome Golmard,L,188.0,FRA,25.7,W/O,3,R16,,,,,,,,,,,,,,,,,,,,64.0,713.0,23.0,1478.0
1999-741,Nottingham,Grass,32,A,19990614,25,102257,1.0,,Greg Rusedski,L,193.0,GBR,25.7,103720,7.0,,Lleyton Hewitt,R,180.0,AUS,18.2,6-4 7-5,3,QF,80.0,7.0,6.0,63.0,31.0,25.0,18.0,11.0,0.0,1.0,2.0,2.0,61.0,32.0,21.0,17.0,11.0,4.0,7.0,13.0,2215.0,36.0,1079.0
1999-741,Nottingham,Grass,32,A,19990614,26,101611,,WC,Cedric Pioline,R,188.0,FRA,29.9,102776,,,Andrew Ilie,R,180.0,AUS,23.1,6-2 6-0,3,QF,50.0,4.0,2.0,41.0,22.0,20.0,9.0,7.0,3.0,3.0,1.0,4.0,51.0,28.0,15.0,6.0,7.0,6.0,11.0,52.0,824.0,62.0,724.0
1999-741,Nottingham,Grass,32,A,19990614,27,102184,,,David Prinosil,R,185.0,GER,26.2,102148,,,Fabrice Santoro,R,178.0,FRA,26.5,4-6 6-3 6-2,3,QF,100.0,13.0,9.0,77.0,39.0,32.0,19.0,14.0,2.0,5.0,2.0,6.0,95.0,45.0,32.0,20.0,13.0,10.0,15.0,61.0,744.0,45.0,881.0
1999-741,Nottingham,Grass,32,A,19990614,28,102061,,Q,Kevin Ullyett,R,178.0,ZIM,27.0,103252,,,Alberto Martin,R,175.0,ESP,20.8,6-2 6-1,3,QF,49.0,2.0,3.0,35.0,23.0,21.0,7.0,7.0,0.0,0.0,1.0,5.0,52.0,30.0,14.0,8.0,8.0,5.0,10.0,574.0,35.0,64.0,713.0
1999-741,Nottingham,Grass,32,A,19990614,29,101611,,WC,Cedric Pioline,R,188.0,FRA,29.9,102257,1.0,,Greg Rusedski,L,193.0,GBR,25.7,6-4 7-6(4),3,SF,73.0,6.0,4.0,66.0,33.0,29.0,20.0,11.0,1.0,1.0,13.0,10.0,67.0,36.0,32.0,16.0,11.0,2.0,3.0,52.0,824.0,13.0,2215.0
1999-741,Nottingham,Grass,32,A,19990614,30,102061,,Q,Kevin Ullyett,R,178.0,ZIM,27.0,102184,,,David Prinosil,R,185.0,GER,26.2,7-6(4) 7-6(7),3,SF,98.0,8.0,5.0,92.0,55.0,42.0,25.0,12.0,4.0,4.0,6.0,1.0,77.0,38.0,32.0,25.0,12.0,4.0,4.0,574.0,35.0,61.0,744.0
1999-741,Nottingham,Grass,32,A,19990614,31,101611,,WC,Cedric Pioline,R,188.0,FRA,29.9,102061,,Q,Kevin Ullyett,R,178.0,ZIM,27.0,6-3 7-5,3,F,88.0,8.0,7.0,66.0,42.0,35.0,8.0,10.0,1.0,2.0,2.0,8.0,80.0,44.0,29.0,14.0,11.0,5.0,9.0,52.0,824.0,574.0,35.0
1999-440,s Hertogenbosch,Grass,32,A,19990614,1,101373,,Q,Karsten Braasch,L,180.0,GER,31.9,103715,,LL,Kirill Ivanov Smolensky,R,,RUS,18.3,6-2 6-7(8) 6-3,3,R32,125.0,11.0,3.0,101.0,55.0,41.0,26.0,15.0,3.0,5.0,0.0,6.0,109.0,65.0,42.0,22.0,14.0,6.0,11.0,229.0,175.0,558.0,38.0
1999-440,s Hertogenbosch,Grass,32,A,19990614,2,102318,,,Andrei Pavel,R,183.0,ROU,25.3,103324,,,Arnaud Di Pasquale,R,185.0,FRA,20.3,6-2 6-2,3,R32,47.0,1.0,1.0,43.0,27.0,23.0,10.0,8.0,1.0,1.0,2.0,6.0,49.0,27.0,16.0,10.0,8.0,0.0,4.0,66.0,679.0,54.0,813.0
1999-440,s Hertogenbosch,Grass,32,A,19990614,3,101543,,,Jeff Tarango,L,180.0,USA,30.5,102783,,,Rainer Schuettler,R,180.0,GER,23.1,6-4 6-4,3,R32,78.0,4.0,4.0,80.0,51.0,34.0,15.0,10.0,5.0,6.0,7.0,6.0,73.0,35.0,27.0,15.0,10.0,7.0,10.0,98.0,502.0,49.0,847.0
1999-440,s Hertogenbosch,Grass,32,A,19990614,4,101900,,,Nicklas Kulti,R,190.0,SWE,28.1,102539,8.0,,Bohdan Ulihrach,R,188.0,CZE,24.3,7-6(2) 6-4,3,R32,93.0,5.0,3.0,76.0,62.0,43.0,6.0,11.0,4.0,6.0,4.0,3.0,74.0,59.0,39.0,7.0,11.0,6.0,9.0,137.0,330.0,40.0,998.0
1999-440,s Hertogenbosch,Grass,32,A,19990614,5,102344,4.0,,Karol Kucera,R,188.0,SVK,25.2,103193,,,Peter Wessels,R,196.0,NED,21.1,6-2 7-5,3,R32,74.0,1.0,3.0,62.0,34.0,26.0,18.0,10.0,1.0,1.0,8.0,5.0,67.0,33.0,21.0,17.0,10.0,4.0,7.0,14.0,2201.0,104.0,452.0
1999-440,s Hertogenbosch,Grass,32,A,19990614,6,102854,,,Sjeng Schalken,R,193.0,NED,22.7,102179,,,Antony Dupuis,R,185.0,FRA,26.2,6-3 3-6 7-5,3,R32,123.0,4.0,7.0,95.0,49.0,40.0,19.0,15.0,3.0,6.0,9.0,5.0,101.0,50.0,39.0,23.0,15.0,8.0,12.0,46.0,874.0,127.0,355.0
1999-440,s Hertogenbosch,Grass,32,A,19990614,7,102466,,,Jan Kroslak,R,188.0,SVK,24.6,102836,,WC,Rogier Wassen,R,190.0,NED,22.8,6-4 6-2,3,R32,68.0,3.0,6.0,69.0,35.0,21.0,17.0,9.0,11.0,14.0,4.0,10.0,58.0,28.0,17.0,8.0,9.0,3.0,9.0,67.0,677.0,163.0,279.0
1999-440,s Hertogenbosch,Grass,32,A,19990614,8,102035,6.0,,Jonas Bjorkman,R,183.0,SWE,27.2,103027,,Q,Markus Menzler,R,,GER,21.8,6-0 6-3,3,R32,57.0,4.0,3.0,54.0,27.0,18.0,19.0,8.0,3.0,3.0,4.0,8.0,43.0,17.0,13.0,7.0,7.0,3.0,7.0,32.0,1207.0,480.0,53.0
1999-440,s Hertogenbosch,Grass,32,A,19990614,9,103163,5.0,,Tommy Haas,R,188.0,GER,21.1,103171,,Q,Raemon Sluiter,R,185.0,NED,21.1,6-7(1) 6-3 6-2,3,R32,107.0,15.0,17.0,113.0,48.0,39.0,29.0,15.0,12.0,14.0,9.0,7.0,104.0,65.0,44.0,15.0,14.0,8.0,13.0,17.0,1725.0,267.0,143.0
1999-440,s Hertogenbosch,Grass,32,A,19990614,10,101888,,,Daniel Vacek,R,190.0,CZE,28.2,102521,,,Hendrik Dreekmann,R,188.0,GER,24.3,6-2 6-2,3,R32,58.0,1.0,8.0,58.0,28.0,19.0,16.0,8.0,4.0,5.0,3.0,3.0,47.0,20.0,11.0,9.0,8.0,4.0,9.0,57.0,784.0,91.0,550.0
1999-440,s Hertogenbosch,Grass,32,A,19990614,11,101947,,,Vincenzo Santopadre,L,183.0,ITA,27.8,102615,,WC,Dennis Van Scheppingen,R,185.0,NED,23.9,3-6 6-3 7-6(2),3,R32,129.0,10.0,10.0,106.0,51.0,39.0,26.0,15.0,8.0,11.0,4.0,16.0,114.0,61.0,45.0,22.0,15.0,10.0,13.0,116.0,389.0,176.0,260.0
1999-440,s Hertogenbosch,Grass,32,A,19990614,12,101990,3.0,,Richard Krajicek,R,196.0,NED,27.5,102106,,,Davide Sanguinetti,R,188.0,ITA,26.8,6-4 6-4,3,R32,66.0,10.0,2.0,58.0,37.0,29.0,8.0,10.0,4.0,6.0,2.0,9.0,68.0,29.0,18.0,19.0,10.0,1.0,5.0,5.0,2829.0,78.0,637.0
1999-440,s Hertogenbosch,Grass,32,A,19990614,13,102770,,,John Van Lottum,R,185.0,NED,23.1,101733,7.0,,Jan Siemerink,L,183.0,NED,29.1,6-4 4-6 6-3,3,R32,113.0,7.0,7.0,75.0,46.0,37.0,18.0,14.0,4.0,5.0,4.0,8.0,86.0,47.0,36.0,21.0,15.0,6.0,9.0,70.0,670.0,30.0,1227.0
1999-440,s Hertogenbosch,Grass,32,A,19990614,14,102202,,,Kenneth Carlsen,L,190.0,DEN,26.1,101866,,Q,David Rikl,L,178.0,CZE,28.2,1-6 6-3 6-4,3,R32,98.0,7.0,4.0,83.0,46.0,34.0,20.0,13.0,1.0,3.0,3.0,5.0,73.0,39.0,32.0,17.0,13.0,1.0,3.0,112.0,423.0,1220.0,2.0
1999-440,s Hertogenbosch,Grass,32,A,19990614,15,210013,,,Martin Damm Sr,R,188.0,CZE,26.8,101969,,,Orlin Stanoytchev,R,185.0,BUL,27.7,6-3 7-6(7),3,R32,99.0,8.0,4.0,65.0,35.0,31.0,21.0,11.0,2.0,2.0,9.0,3.0,76.0,42.0,29.0,21.0,10.0,6.0,7.0,,,115.0,397.0
1999-440,s Hertogenbosch,Grass,32,A,19990614,16,102158,2.0,,Patrick Rafter,R,185.0,AUS,26.4,101235,,,Paul Haarhuis,R,188.0,NED,33.3,4-6 7-6(5) 6-3,3,R32,113.0,12.0,2.0,92.0,60.0,52.0,16.0,15.0,3.0,4.0,3.0,5.0,107.0,65.0,46.0,26.0,16.0,5.0,7.0,2.0,3315.0,92.0,550.0
1999-440,s Hertogenbosch,Grass,32,A,19990614,17,102318,,,Andrei Pavel,R,183.0,ROU,25.3,101373,,Q,Karsten Braasch,L,180.0,GER,31.9,6-2 6-1,3,R16,51.0,1.0,2.0,47.0,25.0,21.0,13.0,8.0,5.0,5.0,4.0,3.0,35.0,11.0,10.0,7.0,7.0,0.0,4.0,66.0,679.0,229.0,175.0
1999-440,s Hertogenbosch,Grass,32,A,19990614,18,101900,,,Nicklas Kulti,R,190.0,SWE,28.1,101543,,,Jeff Tarango,L,180.0,USA,30.5,3-6 7-5 6-4,3,R16,123.0,13.0,5.0,91.0,53.0,42.0,19.0,15.0,2.0,3.0,12.0,15.0,106.0,54.0,43.0,25.0,16.0,7.0,9.0,137.0,330.0,98.0,502.0
