tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1998-620,Bournemouth,Clay,32,A,19980914,31,102456,3.0,,Felix Mantilla,R,180.0,ESP,23.9,102610,2.0,,Albert Costa,R,180.0,ESP,23.2,6-3 7-5,3,F,88.0,3.0,1.0,57.0,33.0,25.0,17.0,10.0,2.0,3.0,2.0,1.0,63.0,41.0,25.0,12.0,11.0,6.0,10.0,22.0,1468.0,17.0,1743.0
1998-773,Bucharest,Clay,32,A,19980914,1,101532,1.0,,Francisco Clavet,L,183.0,ESP,29.8,102652,,,Christian Vinck,L,183.0,GER,23.0,6-2 7-6(2),3,R32,101.0,3.0,2.0,65.0,49.0,35.0,8.0,10.0,2.0,4.0,0.0,2.0,86.0,59.0,29.0,16.0,10.0,10.0,14.0,31.0,1228.0,125.0,384.0
1998-773,Bucharest,Clay,32,A,19980914,2,102375,,,Dinu Pescariu,R,185.0,ROU,24.4,102104,,,Christian Ruud,R,188.0,NOR,26.0,6-3 6-4,3,R32,69.0,2.0,2.0,55.0,38.0,31.0,10.0,10.0,2.0,2.0,3.0,0.0,49.0,27.0,19.0,14.0,9.0,1.0,3.0,106.0,451.0,101.0,463.0
1998-773,Bucharest,Clay,32,A,19980914,3,102231,,,Alex Calatrava,R,190.0,ESP,25.2,102234,,,Oliver Gross,R,185.0,GER,25.2,3-6 6-3 1-1,3,R32,94.0,3.0,4.0,80.0,40.0,30.0,18.0,11.0,6.0,8.0,3.0,2.0,59.0,31.0,22.0,14.0,10.0,4.0,6.0,100.0,466.0,70.0,655.0
1998-773,Bucharest,Clay,32,A,19980914,4,103031,8.0,,Julian Alonso,R,185.0,ESP,21.1,102720,,,Tomas Zib,R,178.0,CZE,22.6,1-0 RET,3,R32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,66.0,673.0,151.0,302.0
1998-773,Bucharest,Clay,32,A,19980914,5,101475,4.0,,Carlos Costa,R,183.0,ESP,30.3,103206,,,Sebastien Grosjean,R,175.0,FRA,20.2,6-2 7-5,3,R32,78.0,0.0,2.0,73.0,38.0,25.0,16.0,10.0,9.0,12.0,1.0,0.0,57.0,37.0,14.0,11.0,10.0,2.0,8.0,45.0,876.0,76.0,613.0
1998-773,Bucharest,Clay,32,A,19980914,6,102318,,,Andrei Pavel,R,183.0,ROU,24.6,102522,,LL,Fabio Maggi,R,175.0,ITA,23.6,6-0 6-3,3,R32,57.0,2.0,0.0,51.0,32.0,24.0,12.0,8.0,3.0,3.0,1.0,1.0,48.0,36.0,19.0,4.0,7.0,3.0,7.0,80.0,591.0,558.0,37.0
1998-773,Bucharest,Clay,32,A,19980914,7,102287,,,Albert Portas,R,188.0,ESP,24.8,101439,,,Javier Sanchez,R,178.0,ESP,30.6,6-3 6-3,3,R32,63.0,0.0,1.0,55.0,41.0,29.0,8.0,9.0,0.0,1.0,2.0,1.0,54.0,40.0,21.0,6.0,9.0,1.0,5.0,102.0,461.0,112.0,430.0
1998-773,Bucharest,Clay,32,A,19980914,8,102722,,,Attila Savolt,R,183.0,HUN,22.6,102776,5.0,,Andrew Ilie,R,180.0,AUS,22.4,6-0 6-2,3,R32,59.0,2.0,0.0,35.0,20.0,17.0,8.0,7.0,0.0,1.0,0.0,0.0,48.0,22.0,11.0,7.0,7.0,4.0,10.0,172.0,252.0,51.0,808.0
1998-773,Bucharest,Clay,32,A,19980914,9,102839,6.0,,Nicolas Lapentti,R,188.0,ECU,22.0,101659,,,Jan Apell,L,183.0,SWE,28.8,6-3 6-4,3,R32,82.0,3.0,3.0,64.0,39.0,30.0,16.0,10.0,1.0,1.0,1.0,3.0,58.0,31.0,25.0,11.0,9.0,2.0,4.0,56.0,757.0,153.0,290.0
1998-773,Bucharest,Clay,32,A,19980914,10,103324,,Q,Arnaud Di Pasquale,R,185.0,FRA,19.5,102574,,WC,Gabriel Trifu,R,193.0,ROU,23.4,7-6(1) 7-6(5),3,R32,45.0,2.0,1.0,79.0,52.0,34.0,12.0,12.0,2.0,7.0,4.0,3.0,101.0,56.0,31.0,21.0,12.0,5.0,10.0,138.0,346.0,281.0,138.0
1998-773,Bucharest,Clay,32,A,19980914,11,102831,,,Jacobo Diaz,R,173.0,ESP,22.1,101463,,Q,Bernd Karbacher,R,185.0,GER,30.4,6-1 6-3,3,R32,80.0,1.0,2.0,57.0,36.0,23.0,14.0,8.0,6.0,7.0,1.0,2.0,49.0,16.0,8.0,13.0,8.0,2.0,7.0,132.0,360.0,119.0,401.0
1998-773,Bucharest,Clay,32,A,19980914,12,102869,,,Galo Blanco,R,173.0,ESP,21.9,103103,3.0,,Dominik Hrbaty,R,183.0,SVK,20.6,7-6(6) 7-5,3,R32,102.0,2.0,2.0,80.0,42.0,32.0,19.0,12.0,3.0,4.0,1.0,3.0,77.0,42.0,32.0,17.0,12.0,6.0,8.0,88.0,526.0,40.0,1033.0
1998-773,Bucharest,Clay,32,A,19980914,13,103118,,WC,Ion Moldovan,R,188.0,ROU,20.6,103264,7.0,,Mariano Puerta,L,180.0,ARG,19.9,6-4 6-4,3,R32,77.0,2.0,0.0,60.0,51.0,37.0,5.0,10.0,4.0,5.0,1.0,1.0,79.0,49.0,31.0,14.0,10.0,10.0,13.0,331.0,105.0,61.0,716.0
1998-773,Bucharest,Clay,32,A,19980914,14,102437,,,Adrian Voinea,R,185.0,ROU,24.1,102548,,,Juan Antonio Marin,R,175.0,CRC,23.5,6-4 6-3,3,R32,68.0,3.0,1.0,51.0,32.0,23.0,12.0,9.0,3.0,4.0,1.0,1.0,61.0,30.0,18.0,16.0,10.0,3.0,7.0,75.0,627.0,78.0,602.0
1998-773,Bucharest,Clay,32,A,19980914,15,102135,,,Emilio Benfele Alvarez,R,183.0,ESP,25.8,103053,,Q,Nikos Rovas,R,,GRE,20.9,6-3 6-2,3,R32,74.0,5.0,0.0,58.0,40.0,25.0,7.0,9.0,2.0,5.0,1.0,2.0,59.0,43.0,20.0,6.0,8.0,4.0,10.0,164.0,273.0,757.0,16.0
1998-773,Bucharest,Clay,32,A,19980914,16,101735,2.0,,Richard Fromberg,R,196.0,AUS,28.3,103009,,WC,Razvan Sabau,R,185.0,ROU,21.2,6-7(4) 6-1 6-3,3,R32,106.0,18.0,1.0,86.0,54.0,43.0,18.0,14.0,3.0,4.0,5.0,6.0,93.0,58.0,35.0,19.0,14.0,2.0,7.0,32.0,1214.0,207.0,206.0
1998-773,Bucharest,Clay,32,A,19980914,17,101532,1.0,,Francisco Clavet,L,183.0,ESP,29.8,102375,,,Dinu Pescariu,R,185.0,ROU,24.4,3-6 7-5 6-2,3,R16,135.0,7.0,3.0,91.0,45.0,30.0,24.0,14.0,4.0,7.0,1.0,4.0,100.0,59.0,32.0,25.0,15.0,7.0,12.0,31.0,1228.0,106.0,451.0
1998-773,Bucharest,Clay,32,A,19980914,18,103031,8.0,,Julian Alonso,R,185.0,ESP,21.1,102231,,,Alex Calatrava,R,190.0,ESP,25.2,6-2 6-7(4) 6-4,3,R16,128.0,7.0,5.0,87.0,43.0,33.0,22.0,15.0,2.0,6.0,2.0,3.0,100.0,53.0,33.0,20.0,15.0,7.0,14.0,66.0,673.0,100.0,466.0
1998-773,Bucharest,Clay,32,A,19980914,19,102318,,,Andrei Pavel,R,183.0,ROU,24.6,101475,4.0,,Carlos Costa,R,183.0,ESP,30.3,6-7(6) 6-3 6-1,3,R16,121.0,4.0,1.0,97.0,60.0,39.0,20.0,14.0,9.0,12.0,5.0,1.0,103.0,56.0,34.0,19.0,14.0,3.0,10.0,80.0,591.0,45.0,876.0
1998-773,Bucharest,Clay,32,A,19980914,20,102287,,,Albert Portas,R,188.0,ESP,24.8,102722,,,Attila Savolt,R,183.0,HUN,22.6,2-6 7-6(3) 6-2,3,R16,165.0,8.0,7.0,118.0,63.0,44.0,28.0,15.0,10.0,13.0,4.0,6.0,131.0,82.0,55.0,19.0,15.0,12.0,16.0,102.0,461.0,172.0,252.0
1998-773,Bucharest,Clay,32,A,19980914,21,103324,,Q,Arnaud Di Pasquale,R,185.0,FRA,19.5,102839,6.0,,Nicolas Lapentti,R,188.0,ECU,22.0,6-2 6-7(7) 6-1,3,R16,122.0,1.0,0.0,101.0,71.0,44.0,16.0,14.0,5.0,8.0,4.0,4.0,95.0,64.0,38.0,10.0,13.0,8.0,15.0,138.0,346.0,56.0,757.0
1998-773,Bucharest,Clay,32,A,19980914,22,102869,,,Galo Blanco,R,173.0,ESP,21.9,102831,,,Jacobo Diaz,R,173.0,ESP,22.1,6-4 6-2,3,R16,81.0,1.0,2.0,57.0,28.0,18.0,17.0,9.0,3.0,5.0,0.0,1.0,61.0,37.0,19.0,11.0,9.0,3.0,8.0,88.0,526.0,132.0,360.0
1998-773,Bucharest,Clay,32,A,19980914,23,102437,,,Adrian Voinea,R,185.0,ROU,24.1,103118,,WC,Ion Moldovan,R,188.0,ROU,20.6,6-3 6-4,3,R16,65.0,9.0,3.0,57.0,31.0,25.0,19.0,10.0,3.0,3.0,1.0,1.0,59.0,45.0,27.0,10.0,9.0,4.0,6.0,75.0,627.0,331.0,105.0
1998-773,Bucharest,Clay,32,A,19980914,24,102135,,,Emilio Benfele Alvarez,R,183.0,ESP,25.8,101735,2.0,,Richard Fromberg,R,196.0,AUS,28.3,7-6(4) 3-6 7-5,3,R16,168.0,3.0,4.0,114.0,71.0,51.0,22.0,17.0,4.0,8.0,5.0,4.0,119.0,61.0,43.0,32.0,16.0,11.0,14.0,164.0,273.0,32.0,1214.0
1998-773,Bucharest,Clay,32,A,19980914,25,101532,1.0,,Francisco Clavet,L,183.0,ESP,29.8,103031,8.0,,Julian Alonso,R,185.0,ESP,21.1,7-5 6-0,3,QF,79.0,2.0,2.0,66.0,43.0,28.0,12.0,9.0,7.0,8.0,1.0,2.0,62.0,37.0,22.0,7.0,9.0,3.0,8.0,31.0,1228.0,66.0,673.0
1998-773,Bucharest,Clay,32,A,19980914,26,102287,,,Albert Portas,R,188.0,ESP,24.8,102318,,,Andrei Pavel,R,183.0,ROU,24.6,2-6 6-3 7-5,3,QF,118.0,4.0,2.0,98.0,53.0,37.0,22.0,14.0,9.0,13.0,4.0,3.0,94.0,58.0,35.0,19.0,15.0,4.0,9.0,102.0,461.0,80.0,591.0
1998-773,Bucharest,Clay,32,A,19980914,27,103324,,Q,Arnaud Di Pasquale,R,185.0,FRA,19.5,102869,,,Galo Blanco,R,173.0,ESP,21.9,7-6(2) 2-6 6-2,3,QF,106.0,4.0,3.0,82.0,55.0,37.0,13.0,14.0,3.0,8.0,3.0,0.0,85.0,52.0,28.0,20.0,14.0,2.0,7.0,138.0,346.0,88.0,526.0
1998-773,Bucharest,Clay,32,A,19980914,28,102437,,,Adrian Voinea,R,185.0,ROU,24.1,102135,,,Emilio Benfele Alvarez,R,183.0,ESP,25.8,6-4 6-1,3,QF,62.0,3.0,2.0,45.0,29.0,20.0,12.0,8.0,1.0,2.0,0.0,3.0,56.0,31.0,18.0,8.0,9.0,4.0,9.0,75.0,627.0,164.0,273.0
1998-773,Bucharest,Clay,32,A,19980914,29,101532,1.0,,Francisco Clavet,L,183.0,ESP,29.8,102287,,,Albert Portas,R,188.0,ESP,24.8,3-6 6-0 6-2,3,SF,103.0,5.0,0.0,71.0,52.0,33.0,10.0,11.0,4.0,7.0,2.0,2.0,78.0,33.0,20.0,17.0,12.0,1.0,8.0,31.0,1228.0,102.0,461.0
1998-773,Bucharest,Clay,32,A,19980914,30,103324,,Q,Arnaud Di Pasquale,R,185.0,FRA,19.5,102437,,,Adrian Voinea,R,185.0,ROU,24.1,6-3 2-6 7-5,3,SF,122.0,3.0,3.0,103.0,62.0,37.0,25.0,15.0,10.0,14.0,3.0,2.0,85.0,53.0,35.0,18.0,14.0,6.0,10.0,138.0,346.0,75.0,627.0
1998-773,Bucharest,Clay,32,A,19980914,31,101532,1.0,,Francisco Clavet,L,183.0,ESP,29.8,103324,,Q,Arnaud Di Pasquale,R,185.0,FRA,19.5,6-4 2-6 7-5,3,F,115.0,5.0,0.0,80.0,55.0,35.0,14.0,15.0,1.0,5.0,2.0,3.0,87.0,64.0,43.0,12.0,15.0,3.0,7.0,31.0,1228.0,138.0,346.0
1998-73,Tashkent,Hard,32,A,19980914,1,102338,1.0,,Yevgeny Kafelnikov,R,190.0,RUS,24.5,101441,,Q,Martin Sinner,R,180.0,GER,30.6,6-4 6-2,3,R32,64.0,9.0,2.0,58.0,21.0,18.0,20.0,9.0,5.0,6.0,6.0,3.0,47.0,18.0,12.0,14.0,9.0,2.0,6.0,10.0,2414.0,121.0,394.0
1998-73,Tashkent,Hard,32,A,19980914,2,101805,,,David Nainkin,R,183.0,RSA,27.9,102201,,,Lionel Roux,R,185.0,FRA,25.4,3-6 6-2 6-3,3,R32,97.0,6.0,6.0,82.0,45.0,29.0,25.0,13.0,6.0,8.0,3.0,5.0,75.0,39.0,29.0,16.0,13.0,2.0,6.0,149.0,313.0,134.0,350.0
1998-73,Tashkent,Hard,32,A,19980914,3,102477,,,Gaston Etlis,R,185.0,ARG,23.8,102524,,,Neville Godwin,R,173.0,RSA,23.6,2-6 6-4 7-5,3,R32,94.0,6.0,5.0,80.0,50.0,38.0,15.0,15.0,0.0,3.0,3.0,8.0,86.0,43.0,34.0,20.0,15.0,4.0,7.0,165.0,267.0,128.0,368.0
1998-73,Tashkent,Hard,32,A,19980914,4,103166,,,Vladimir Voltchkov,R,180.0,BLR,20.4,102184,8.0,,David Prinosil,R,185.0,GER,25.5,6-4 4-6 6-4,3,R32,107.0,11.0,3.0,93.0,52.0,39.0,25.0,15.0,4.0,5.0,17.0,11.0,100.0,53.0,42.0,22.0,15.0,2.0,4.0,191.0,231.0,74.0,644.0
1998-73,Tashkent,Hard,32,A,19980914,5,101611,3.0,,Cedric Pioline,R,188.0,FRA,29.2,102957,,WC,Vadim Kutsenko,R,180.0,RUS,21.4,6-3 6-3,3,R32,70.0,7.0,5.0,52.0,33.0,29.0,11.0,9.0,3.0,3.0,3.0,4.0,55.0,23.0,18.0,14.0,9.0,1.0,4.0,18.0,1709.0,250.0,158.0
1998-73,Tashkent,Hard,32,A,19980914,6,102133,,,Laurence Tieleman,R,180.0,ITA,25.8,102783,,,Rainer Schuettler,R,180.0,GER,22.3,7-6(6) 6-3,3,R32,80.0,4.0,12.0,67.0,29.0,24.0,20.0,11.0,2.0,4.0,0.0,6.0,77.0,44.0,26.0,17.0,10.0,2.0,5.0,118.0,403.0,109.0,445.0
1998-73,Tashkent,Hard,32,A,19980914,7,102836,,,Rogier Wassen,R,190.0,NED,22.0,102694,,,Lars Burgsmuller,R,183.0,GER,22.7,3-6 6-2 6-3,3,R32,100.0,4.0,5.0,79.0,30.0,19.0,30.0,13.0,4.0,7.0,5.0,6.0,86.0,44.0,25.0,22.0,13.0,4.0,9.0,166.0,266.0,146.0,332.0
1998-73,Tashkent,Hard,32,A,19980914,8,103498,6.0,,Marat Safin,R,193.0,RUS,18.6,102675,,WC,Timur Ganiev,R,,UZB,22.8,6-2 6-2,3,R32,62.0,7.0,5.0,50.0,28.0,25.0,11.0,8.0,4.0,4.0,1.0,1.0,60.0,31.0,20.0,11.0,8.0,6.0,10.0,57.0,747.0,759.0,16.0
1998-73,Tashkent,Hard,32,A,19980914,9,101820,5.0,,Marc Rosset,R,201.0,SUI,27.8,102538,,,Tuomas Ketola,R,185.0,FIN,23.5,7-6(10) 7-5,3,R32,108.0,14.0,10.0,85.0,53.0,43.0,17.0,12.0,2.0,3.0,8.0,5.0,95.0,47.0,40.0,19.0,12.0,7.0,9.0,58.0,739.0,141.0,338.0
1998-73,Tashkent,Hard,32,A,19980914,10,101373,,Q,Karsten Braasch,L,180.0,GER,31.1,103082,,,Markus Hantschk,R,188.0,GER,20.8,6-4 7-6(5),3,R32,,,,,,,,,,,,,,,,,,,,330.0,105.0,189.0,234.0
1998-73,Tashkent,Hard,32,A,19980914,11,102854,,,Sjeng Schalken,R,193.0,NED,22.0,102629,,,Oscar Burrieza,R,170.0,ESP,23.1,6-4 6-7(5) 7-6(5),3,R32,137.0,2.0,5.0,113.0,73.0,51.0,20.0,17.0,3.0,7.0,5.0,8.0,122.0,61.0,41.0,31.0,17.0,5.0,10.0,81.0,583.0,279.0,140.0
1998-73,Tashkent,Hard,32,A,19980914,12,102765,4.0,,Nicolas Escude,R,185.0,FRA,22.4,102347,,WC,Dmitri Tomashevich,R,,UZB,24.5,6-3 6-3,3,R32,64.0,0.0,4.0,59.0,35.0,26.0,9.0,9.0,3.0,5.0,3.0,2.0,55.0,30.0,15.0,10.0,9.0,4.0,9.0,39.0,1053.0,393.0,80.0
1998-73,Tashkent,Hard,32,A,19980914,13,101924,,,Stefano Pescosolido,R,185.0,ITA,27.2,102202,7.0,,Kenneth Carlsen,L,190.0,DEN,25.4,7-6(2) 6-2,3,R32,81.0,9.0,5.0,58.0,30.0,27.0,17.0,10.0,1.0,2.0,4.0,6.0,63.0,32.0,22.0,15.0,10.0,3.0,6.0,184.0,240.0,67.0,662.0
1998-73,Tashkent,Hard,32,A,19980914,14,103248,,Q,Harel Levy,R,185.0,ISR,20.1,102087,,,Oleg Ogorodov,R,193.0,UZB,26.1,6-4 3-6 6-3,3,R32,92.0,7.0,2.0,77.0,41.0,34.0,21.0,14.0,7.0,9.0,10.0,5.0,94.0,49.0,37.0,20.0,14.0,3.0,6.0,239.0,165.0,252.0,154.0
1998-73,Tashkent,Hard,32,A,19980914,15,102139,,,Eyal Ran,R,183.0,ISR,25.8,102023,,,Petr Luxa,R,190.0,CZE,26.5,6-3 6-3,3,R32,63.0,0.0,2.0,55.0,32.0,17.0,17.0,9.0,3.0,5.0,0.0,4.0,59.0,32.0,17.0,10.0,9.0,5.0,10.0,232.0,173.0,161.0,282.0
1998-73,Tashkent,Hard,32,A,19980914,16,102450,2.0,,Tim Henman,R,185.0,GBR,24.0,102897,,Q,Nir Welgreen,R,,ISR,21.7,6-1 6-4,3,R32,55.0,9.0,4.0,48.0,22.0,18.0,18.0,9.0,0.0,0.0,1.0,0.0,40.0,23.0,13.0,11.0,8.0,0.0,3.0,11.0,2208.0,304.0,120.0
1998-73,Tashkent,Hard,32,A,19980914,17,102338,1.0,,Yevgeny Kafelnikov,R,190.0,RUS,24.5,101805,,,David Nainkin,R,183.0,RSA,27.9,6-3 6-0,3,R16,53.0,5.0,4.0,40.0,16.0,15.0,18.0,8.0,2.0,2.0,4.0,7.0,46.0,27.0,17.0,5.0,7.0,3.0,7.0,10.0,2414.0,149.0,313.0
1998-73,Tashkent,Hard,32,A,19980914,18,102477,,,Gaston Etlis,R,185.0,ARG,23.8,103166,,,Vladimir Voltchkov,R,180.0,BLR,20.4,7-5 6-2,3,R16,72.0,10.0,6.0,68.0,38.0,28.0,17.0,10.0,8.0,9.0,10.0,5.0,58.0,25.0,18.0,16.0,10.0,3.0,7.0,165.0,267.0,191.0,231.0
1998-73,Tashkent,Hard,32,A,19980914,19,101611,3.0,,Cedric Pioline,R,188.0,FRA,29.2,102133,,,Laurence Tieleman,R,180.0,ITA,25.8,4-6 7-6(6) 6-4,3,R16,143.0,5.0,4.0,101.0,63.0,48.0,21.0,16.0,5.0,8.0,7.0,6.0,115.0,58.0,40.0,33.0,16.0,6.0,9.0,18.0,1709.0,118.0,403.0
1998-73,Tashkent,Hard,32,A,19980914,20,103498,6.0,,Marat Safin,R,193.0,RUS,18.6,102836,,,Rogier Wassen,R,190.0,NED,22.0,6-3 6-2,3,R16,56.0,11.0,4.0,56.0,26.0,21.0,17.0,9.0,2.0,3.0,3.0,5.0,50.0,18.0,11.0,13.0,8.0,5.0,9.0,57.0,747.0,166.0,266.0
1998-73,Tashkent,Hard,32,A,19980914,21,101373,,Q,Karsten Braasch,L,180.0,GER,31.1,101820,5.0,,Marc Rosset,R,201.0,SUI,27.8,6-4 6-7(6) 6-3,3,R16,124.0,8.0,5.0,121.0,70.0,54.0,27.0,16.0,8.0,8.0,16.0,9.0,88.0,45.0,39.0,22.0,15.0,1.0,3.0,330.0,105.0,58.0,739.0
1998-73,Tashkent,Hard,32,A,19980914,22,102765,4.0,,Nicolas Escude,R,185.0,FRA,22.4,102854,,,Sjeng Schalken,R,193.0,NED,22.0,6-4 7-6(7),3,R16,93.0,8.0,4.0,83.0,43.0,36.0,21.0,11.0,3.0,4.0,2.0,3.0,80.0,42.0,34.0,18.0,11.0,3.0,5.0,39.0,1053.0,81.0,583.0
1998-73,Tashkent,Hard,32,A,19980914,23,101924,,,Stefano Pescosolido,R,185.0,ITA,27.2,103248,,Q,Harel Levy,R,185.0,ISR,20.1,2-6 7-6(1) 6-3,3,R16,122.0,7.0,6.0,89.0,47.0,36.0,21.0,14.0,10.0,14.0,6.0,7.0,104.0,50.0,36.0,25.0,15.0,5.0,9.0,184.0,240.0,239.0,165.0
1998-73,Tashkent,Hard,32,A,19980914,24,102450,2.0,,Tim Henman,R,185.0,GBR,24.0,102139,,,Eyal Ran,R,183.0,ISR,25.8,6-4 6-1,3,R16,65.0,8.0,3.0,49.0,24.0,22.0,10.0,9.0,1.0,3.0,0.0,0.0,61.0,37.0,19.0,8.0,8.0,6.0,11.0,11.0,2208.0,232.0,173.0
1998-73,Tashkent,Hard,32,A,19980914,25,102338,1.0,,Yevgeny Kafelnikov,R,190.0,RUS,24.5,102477,,,Gaston Etlis,R,185.0,ARG,23.8,6-3 3-6 6-1,3,QF,81.0,13.0,5.0,68.0,39.0,34.0,17.0,13.0,0.0,1.0,12.0,3.0,88.0,54.0,38.0,13.0,12.0,5.0,8.0,10.0,2414.0,165.0,267.0
1998-73,Tashkent,Hard,32,A,19980914,26,101611,3.0,,Cedric Pioline,R,188.0,FRA,29.2,103498,6.0,,Marat Safin,R,193.0,RUS,18.6,6-7(3) 6-2 7-6(3),3,QF,131.0,4.0,4.0,103.0,57.0,49.0,20.0,16.0,2.0,4.0,20.0,6.0,103.0,58.0,42.0,20.0,16.0,5.0,9.0,18.0,1709.0,57.0,747.0
1998-73,Tashkent,Hard,32,A,19980914,27,102765,4.0,,Nicolas Escude,R,185.0,FRA,22.4,101373,,Q,Karsten Braasch,L,180.0,GER,31.1,6-4 7-6(5),3,QF,85.0,15.0,3.0,72.0,37.0,31.0,21.0,11.0,3.0,3.0,10.0,4.0,67.0,38.0,31.0,14.0,11.0,1.0,2.0,39.0,1053.0,330.0,105.0
1998-73,Tashkent,Hard,32,A,19980914,28,102450,2.0,,Tim Henman,R,185.0,GBR,24.0,101924,,,Stefano Pescosolido,R,185.0,ITA,27.2,6-4 6-4,3,QF,82.0,6.0,5.0,68.0,39.0,30.0,15.0,10.0,7.0,8.0,3.0,0.0,64.0,29.0,20.0,17.0,10.0,4.0,7.0,11.0,2208.0,184.0,240.0
1998-73,Tashkent,Hard,32,A,19980914,29,102338,1.0,,Yevgeny Kafelnikov,R,190.0,RUS,24.5,101611,3.0,,Cedric Pioline,R,188.0,FRA,29.2,6-2 6-2,3,SF,65.0,8.0,4.0,48.0,29.0,25.0,10.0,8.0,2.0,2.0,7.0,2.0,69.0,48.0,27.0,8.0,8.0,8.0,12.0,10.0,2414.0,18.0,1709.0
1998-73,Tashkent,Hard,32,A,19980914,30,102450,2.0,,Tim Henman,R,185.0,GBR,24.0,102765,4.0,,Nicolas Escude,R,185.0,FRA,22.4,3-6 6-3 6-4,3,SF,110.0,11.0,3.0,82.0,51.0,40.0,17.0,14.0,2.0,3.0,9.0,5.0,97.0,45.0,36.0,26.0,14.0,8.0,10.0,11.0,2208.0,39.0,1053.0
1998-73,Tashkent,Hard,32,A,19980914,31,102450,2.0,,Tim Henman,R,185.0,GBR,24.0,102338,1.0,,Yevgeny Kafelnikov,R,190.0,RUS,24.5,7-5 6-4,3,F,97.0,12.0,4.0,78.0,46.0,30.0,17.0,11.0,5.0,7.0,4.0,11.0,81.0,36.0,25.0,20.0,11.0,7.0,11.0,11.0,2208.0,10.0,2414.0
1998-D006,Davis Cup G1 PO: AUT vs DEN,Clay,4,D,19980925,1,103182,,,Markus Hipfl,R,178.0,AUT,20.4,102202,,,Kenneth Carlsen,L,190.0,DEN,25.4,6-4 6-0 6-3,5,RR,,,,,,,,,,,,,,,,,,,,175.0,256.0,68.0,662.0
1998-D006,Davis Cup G1 PO: AUT vs DEN,Clay,4,D,19980925,2,102905,,,Stefan Koubek,L,175.0,AUT,21.7,102623,,,Thomas Larsen,R,180.0,DEN,23.1,3-6 3-6 6-4 6-0 6-2,5,RR,,,,,,,,,,,,,,,,,,,,132.0,372.0,170.0,275.0
1998-D006,Davis Cup G1 PO: AUT vs DEN,Clay,4,D,19980925,4,102753,,,Wolfgang Schranz,R,178.0,AUT,22.5,101775,,,Frederik Fetterlein,R,190.0,DEN,28.1,6-3 6-7(3) 6-1,3,RR,,,,,,,,,,,,,,,,,,,,152.0,309.0,461.0,58.0
1998-D006,Davis Cup G1 PO: AUT vs DEN,Clay,4,D,19980925,5,103182,,,Markus Hipfl,R,178.0,AUT,20.4,102623,,,Thomas Larsen,R,180.0,DEN,23.1,6-1 6-3,3,RR,,,,,,,,,,,,,,,,,,,,175.0,256.0,170.0,275.0
1998-D022,Davis Cup G1 PO: CHN vs INA,Hard,4,D,19980925,1,102772,,,Yu Zhang,R,,CHN,22.4,103504,,,Febi Widhiyanto,R,,INA,18.6,6-1 6-2 4-6 1-6 7-5,5,RR,,,,,,,,,,,,,,,,,,,,819.0,12.0,,
1998-D022,Davis Cup G1 PO: CHN vs INA,Hard,4,D,19980925,2,102790,,,Yu Zheng,R,,CHN,22.3,102832,,,Andrian Raturandang,R,,INA,22.1,6-3 6-2 6-2,5,RR,,,,,,,,,,,,,,,,,,,,1040.0,5.0,837.0,11.0
1998-D022,Davis Cup G1 PO: CHN vs INA,Hard,4,D,19980925,4,102772,,,Yu Zhang,R,,CHN,22.4,102832,,,Andrian Raturandang,R,,INA,22.1,3-6 6-3 6-4,3,RR,,,,,,,,,,,,,,,,,,,,819.0,12.0,837.0,11.0
1998-D022,Davis Cup G1 PO: CHN vs INA,Hard,4,D,19980925,5,102790,,,Yu Zheng,R,,CHN,22.3,103504,,,Febi Widhiyanto,R,,INA,18.6,6-2 6-1,3,RR,,,,,,,,,,,,,,,,,,,,1040.0,5.0,,
1998-D027,Davis Cup G1 PO: COL vs MEX,Clay,4,D,19980925,1,103060,,,Alejandro Hernandez,R,180.0,MEX,20.9,101495,,,Miguel Tobon,R,185.0,COL,30.2,7-6(4) 6-3 6-3,5,RR,,,,,,,,,,,,,,,,,,,,195.0,228.0,472.0,55.0
1998-D027,Davis Cup G1 PO: COL vs MEX,Clay,4,D,19980925,2,101991,,,Mauricio Hadad,R,170.0,COL,26.7,103227,,,Mariano Sanchez,R,,MEX,20.2,5-7 6-3 6-3 6-4,5,RR,,,,,,,,,,,,,,,,,,,,509.0,46.0,263.0,146.0
1998-D027,Davis Cup G1 PO: COL vs MEX,Clay,4,D,19980925,4,101991,,,Mauricio Hadad,R,170.0,COL,26.7,103060,,,Alejandro Hernandez,R,180.0,MEX,20.9,6-4 6-3 6-1,5,RR,,,,,,,,,,,,,,,,,,,,509.0,46.0,195.0,228.0
