player_name,date,player_hard_elo
Ivan Ljubicic,2004-01-19,1703.388231107649
Ivan Ljubicic,2004-01-19,1686.9479585878462
Ivan Ljubicic,2004-03-01,1736.8282130025775
Ivan Ljubicic,2004-03-01,1715.9630680698808
Ivan Ljubicic,2004-03-08,1641.9134890811044
Ivan Ljubicic,2004-03-22,1684.2799129913558
Ivan Ljubicic,2004-03-22,1661.0501696120884
Ivan Ljubicic,2004-07-19,1684.0313624885168
Ivan Ljubicic,2004-07-19,1678.5412293420716
Ivan Ljubicic,2004-07-26,1687.717199904019
Ivan Ljubicic,2004-07-26,1667.5252308209183
Ivan Ljubicic,2004-08-02,1680.753569197011
Ivan Ljubicic,2004-08-02,1668.0321295685656
Ivan Ljubicic,2004-08-16,1698.8204582905632
Ivan Ljubicic,2004-08-16,1700.0890997235338
Ivan Ljubicic,2004-08-30,1692.8566641928005
Ivan Ljubicic,2004-10-11,1679.5477923425556
Ivan Ljubicic,2004-10-11,1656.8537912130078
Ivan Ljubicic,2004-10-18,1660.1010158114873
Ivan Ljubicic,2004-10-18,1659.7737172549353
Ivan Ljubicic,2005-01-03,1832.860094627278
Ivan Ljubicic,2005-01-03,1849.5294161579943
Ivan Ljubicic,2005-01-17,1861.762699387223
Ivan Ljubicic,2005-01-17,1833.7446668791317
Ivan Ljubicic,2005-02-07,1880.4143079070318
Ivan Ljubicic,2005-02-07,1877.212318679209
Ivan Ljubicic,2005-02-14,1873.796354694803
Ivan Ljubicic,2005-02-14,1868.3602188321079
Ivan Ljubicic,2005-02-21,1870.5095068427509
Ivan Ljubicic,2005-02-21,1876.039214435908
Ivan Ljubicic,2005-03-04,1876.1257742188125
Ivan Ljubicic,2005-03-07,1832.6702490686196
Ivan Ljubicic,2005-03-07,1833.1035929628536
Ivan Ljubicic,2005-03-21,1844.2447208158862
Ivan Ljubicic,2005-03-21,1829.5572625725756
Ivan Ljubicic,2005-08-08,1847.750885515369
Ivan Ljubicic,2005-08-15,1824.2210370224627
Ivan Ljubicic,2005-08-29,1880.2995009190377
Ivan Ljubicic,2005-08-29,1857.601442738706
Ivan Ljubicic,2005-10-03,1810.370660245674
Ivan Ljubicic,2005-10-10,1746.4869441212736
Ivan Ljubicic,2005-10-17,1711.156053505572
Ivan Ljubicic,2005-10-17,1737.9467514887822
Ivan Ljubicic,2005-12-02,1883.0434367917126
Ivan Ljubicic,2005-12-02,1862.5263168338897
Ivan Ljubicic,2006-01-02,1853.1697718289588
Ivan Ljubicic,2006-01-16,1880.1255663793984
Ivan Ljubicic,2006-01-16,1863.2734379570234
Ivan Ljubicic,2006-02-13,1919.5540907312827
Ivan Ljubicic,2006-02-13,1895.88632230686
Ivan Ljubicic,2006-03-06,1932.1531132930675
Ivan Ljubicic,2006-03-06,1927.4255713034536
Ivan Ljubicic,2006-03-20,1897.4321894182804
Ivan Ljubicic,2006-03-20,1917.5454875237735
Ivan Ljubicic,2006-08-07,1929.3390239763298
Ivan Ljubicic,2006-08-07,1916.034333091114
Ivan Ljubicic,2006-08-14,1933.2916470269388
Ivan Ljubicic,2006-08-14,1907.9390311657426
Ivan Ljubicic,2006-08-28,1867.1871697304766
Ivan Ljubicic,2006-09-11,1864.5546785982938
Ivan Ljubicic,2006-09-11,1839.1583403940685
Ivan Ljubicic,2006-09-25,1845.8092591718498
Ivan Ljubicic,2006-09-25,1852.1937856932213
Ivan Ljubicic,2006-10-09,1863.4128663646732
Ivan Ljubicic,2006-10-16,1836.5856315941774
Ivan Ljubicic,2006-11-13,1873.2727739233253
Ivan Ljubicic,2006-11-13,1857.407217170388
Ivan Ljubicic,2007-01-01,1816.0781137765257
Ivan Ljubicic,2007-01-15,1794.4678296211605
Ivan Ljubicic,2007-02-09,1808.0757227340096
Ivan Ljubicic,2007-02-09,1794.3082755458897
Ivan Ljubicic,2007-02-12,1829.4183290820806
Ivan Ljubicic,2007-02-19,1851.4237611909691
Ivan Ljubicic,2007-02-19,1857.7977813048478
Ivan Ljubicic,2007-03-05,1833.4395555910996
Ivan Ljubicic,2007-03-05,1847.612691684279
Ivan Ljubicic,2007-03-19,1834.5355286859844
Ivan Ljubicic,2007-03-19,1828.6644075920879
Ivan Ljubicic,2007-08-05,1828.6534481618642
Ivan Ljubicic,2007-08-13,1831.8153223026598
Ivan Ljubicic,2007-08-13,1803.6467924750868
Ivan Ljubicic,2007-08-27,1835.1176793927036
Ivan Ljubicic,2007-08-27,1818.007491982847
Ivan Ljubicic,2007-09-10,1799.353989322986
Ivan Ljubicic,2007-09-10,1802.0593642815322
Ivan Ljubicic,2007-10-07,1855.736439520779
Ivan Ljubicic,2007-10-07,1827.7729306311253
Ivan Ljubicic,2007-10-15,1842.7984896043547
Ivan Ljubicic,2007-10-28,1808.649266845622
Ivan Ljubicic,2007-12-31,1740.5145195606153
Ivan Ljubicic,2007-12-31,1745.235030696986
Ivan Ljubicic,2008-01-14,1722.1716993420282
Ivan Ljubicic,2008-02-18,1731.3887570299014
Ivan Ljubicic,2008-02-25,1800.756496181367
Ivan Ljubicic,2008-02-25,1796.5984257427633
Ivan Ljubicic,2008-03-13,1748.7113679089007
Ivan Ljubicic,2008-03-13,1745.7307113062939
Ivan Ljubicic,2008-03-27,1720.7174720868677
Ivan Ljubicic,2008-09-29,1745.6012085934942
Ivan Ljubicic,2008-10-06,1772.540749460761
Ivan Ljubicic,2008-10-26,1753.2249436286477
Ivan Ljubicic,2008-10-26,1739.3908647295348
Ivan Ljubicic,2009-01-19,1768.1365989069275
Ivan Ljubicic,2009-01-19,1756.1225516783852
Ivan Ljubicic,2009-02-02,1728.2954152122763
Ivan Ljubicic,2009-02-02,1709.9905739181506
Ivan Ljubicic,2009-02-09,1757.0205708611043
Ivan Ljubicic,2009-02-16,1721.5499080783666
Ivan Ljubicic,2009-02-23,1744.351284529784
Ivan Ljubicic,2009-03-12,1768.4902393839025
Ivan Ljubicic,2009-03-12,1762.619162423187
Ivan Ljubicic,2009-03-25,1703.247656999681
Ivan Ljubicic,2009-08-16,1765.4475270945381
Ivan Ljubicic,2009-08-16,1759.2984784615996
Ivan Ljubicic,2009-08-23,1674.9646516814014
Ivan Ljubicic,2009-08-31,1760.4442045050118
Ivan Ljubicic,2009-09-21,1682.4821730768508
Ivan Ljubicic,2009-09-21,1664.8617647004658
Ivan Ljubicic,2009-10-05,1768.2019001577228
Ivan Ljubicic,2009-10-05,1761.6209369215414
Ivan Ljubicic,2009-10-11,1735.172632740124
Ivan Ljubicic,2009-10-11,1766.4214863148513
Ivan Ljubicic,2009-10-26,1691.245218887801
Ivan Ljubicic,2009-11-02,1694.1294054292498
Ivan Ljubicic,2009-11-08,1676.486862239051
Ivan Ljubicic,2009-11-08,1666.483190487354
Ivan Ljubicic,2010-01-18,1773.6747450113066
Ivan Ljubicic,2010-01-18,1752.7467405997274
Ivan Ljubicic,2010-02-01,1763.8171775911928
Ivan Ljubicic,2010-02-01,1739.075310775236
Ivan Ljubicic,2010-02-08,1719.9441682449797
Ivan Ljubicic,2010-02-22,1752.8430300421755
Ivan Ljubicic,2010-02-22,1747.4154693424928
Ivan Ljubicic,2010-03-11,1760.7968228447237
Ivan Ljubicic,2010-03-24,1818.2848061691338
Ivan Ljubicic,2010-07-09,1809.9621556581865
Ivan Ljubicic,2010-08-15,1799.8873178655035
Ivan Ljubicic,2010-08-30,1772.0379051692585
Ivan Ljubicic,2010-09-20,1750.8316970832714
Ivan Ljubicic,2010-10-04,1779.8875709023139
Ivan Ljubicic,2010-10-04,1788.5890573831502
Ivan Ljubicic,2010-10-10,1793.0052224070946
Ivan Ljubicic,2010-10-10,1787.8542577485866
Ivan Ljubicic,2010-10-18,1803.6134641252047
Ivan Ljubicic,2010-10-18,1798.6939168717097
Ivan Ljubicic,2010-10-25,1827.804450547391
Ivan Ljubicic,2010-10-25,1813.6807034597257
Ivan Ljubicic,2010-11-07,1796.2412460594574
Ivan Ljubicic,2011-01-17,1801.254793445281
Ivan Ljubicic,2011-01-17,1784.2072739417497
Ivan Ljubicic,2011-01-31,1788.8459684502805
Ivan Ljubicic,2011-01-31,1766.061882646477
Ivan Ljubicic,2011-02-07,1783.7823279624074
Ivan Ljubicic,2011-02-07,1788.2371737773703
Ivan Ljubicic,2011-02-14,1794.9713208715066
Ivan Ljubicic,2011-02-14,1771.1644784369357
Ivan Ljubicic,2011-02-21,1747.040600334914
Ivan Ljubicic,2011-03-10,1738.9134372316255
Ivan Ljubicic,2011-03-23,1711.5243217397094
Ivan Ljubicic,2011-08-29,1720.3181305351702
Ivan Ljubicic,2011-08-29,1709.3047425350583
Ivan Ljubicic,2011-09-19,1724.9241085067388
Ivan Ljubicic,2011-09-19,1731.596428139674
Ivan Ljubicic,2011-10-03,1767.729767877478
Ivan Ljubicic,2011-10-03,1755.6966371756234
Ivan Ljubicic,2011-10-09,1735.573159927639
Ivan Ljubicic,2011-10-31,1747.145254670369
Ivan Ljubicic,2011-10-31,1730.9281671784368
Ivan Ljubicic,2012-01-16,1708.6794804019953
Ivan Ljubicic,2012-01-30,1713.938941182408
Ivan Ljubicic,2012-01-30,1692.4288923362985
Ivan Ljubicic,2012-02-13,1667.8690129288314
Ivan Ljubicic,2012-02-20,1685.5937079866067
Ivan Ljubicic,2012-02-20,1676.4197061866062
Ivan Ljubicic,2012-02-27,1655.247729110603
Ivan Miranda,1999-04-02,1483.263693206478
Ivan Miranda,2001-02-09,1499.1147927587433
Ivan Miranda,2002-02-08,1478.8817734679924
Ivan Miranda,2002-09-09,1496.340942946253
Ivan Miranda,2003-07-21,1480.4207351079208
Ivan Miranda,2003-07-21,1470.1979721359685
Ivan Miranda,2003-07-28,1467.39255857258
Ivan Miranda,2003-07-28,1462.4659753650594
Ivan Miranda,2003-08-25,1447.2463281510331
Ivan Miranda,2003-09-08,1454.3894242600536
Ivan Miranda,2003-09-22,1463.1605303091787
Ivan Miranda,2003-09-29,1451.1897899729215
Ivan Miranda,2004-01-19,1440.3823579125235
Ivan Miranda,2005-03-04,1459.6802480753818
Ivan Miranda,2005-03-04,1449.3113636293438
Ivan Miranda,2008-09-19,1440.3484817005974
Ivan Miranda,2010-07-09,1444.6127759183798
Ivan Miranda,2010-07-09,1431.8547838268373
Ivan Navarro,2006-01-02,1468.2721189281478
Ivan Navarro,2006-07-17,1476.291231740879
Ivan Navarro,2006-10-16,1488.4104140844165
Ivan Navarro,2007-08-27,1500.7100449616546
Ivan Navarro,2007-09-24,1513.0328210169137
Ivan Navarro,2007-09-24,1504.8764799054502
Ivan Navarro,2007-10-01,1485.7291937332068
Ivan Navarro,2007-10-01,1496.8895849363773
Ivan Navarro,2007-12-31,1447.94575663485
Ivan Navarro,2008-02-11,1492.6930358136117
Ivan Navarro,2008-02-11,1486.485341243296
Ivan Navarro,2008-08-25,1479.314689677518
Ivan Navarro,2008-09-22,1459.503895160412
Ivan Navarro,2008-09-29,1484.6773462282965
Ivan Navarro,2008-10-06,1471.9645385567467
Ivan Navarro,2008-10-20,1471.2253034046228
Ivan Navarro,2009-01-05,1425.5461372973477
Ivan Navarro,2009-01-19,1420.2689716397558
Ivan Navarro,2009-02-02,1412.5275797911252
Ivan Navarro,2009-03-12,1426.9434968197947
Ivan Navarro,2009-03-25,1440.7864141905504
Ivan Navarro,2009-08-31,1437.1139278401847
Ivan Navarro,2009-08-31,1427.6463856826028
Ivan Navarro,2010-02-01,1407.7789211913566
Ivan Nedelko,2011-10-24,1483.0010760294992
Ivan Nedelko,2012-09-17,1472.5987622729258
Ivan Sergeyev,2008-04-11,1516.0
Ivan Sergeyev,2008-09-19,1530.6107356182677
Ivan Sergeyev,2009-03-06,1544.0259910622126
Ivan Sergeyev,2010-01-18,1561.9751384743847
Ivan Sergeyev,2010-01-18,1557.5603006210745
Ivan Sergeyev,2010-03-05,1571.254255225771
Ivo Bratanov,2002-07-12,1469.4147970014624
Ivo Heuberger,1998-03-16,1481.383713399977
Ivo Heuberger,1998-04-06,1497.47028882458
Ivo Heuberger,1998-04-06,1484.6860880333309
Ivo Heuberger,1998-04-13,1501.390863392731
Ivo Heuberger,1998-04-13,1504.791274583785
Ivo Heuberger,1998-07-20,1489.5638504875626
Ivo Heuberger,1998-08-17,1473.8634319151938
Ivo Heuberger,1998-09-28,1460.2440946400493
Ivo Heuberger,1998-10-05,1478.7048352568
Ivo Heuberger,1998-10-05,1474.002234699231
Ivo Heuberger,1998-11-09,1463.9175505222247
Ivo Heuberger,1999-08-30,1449.63416186272
Ivo Heuberger,1999-09-13,1469.0123414594675
Ivo Heuberger,1999-09-13,1456.5242482606238
Ivo Heuberger,2000-01-03,1427.841821633683
Ivo Heuberger,2000-02-28,1447.1178602611878
Ivo Heuberger,2000-02-28,1437.0378201524948
Ivo Heuberger,2000-08-14,1441.6591380419445
Ivo Heuberger,2001-01-15,1464.3360329495806
Ivo Heuberger,2001-01-15,1451.2716279253655
Ivo Heuberger,2001-08-27,1443.4237091424209
Ivo Heuberger,2001-09-10,1470.2285091531412
Ivo Heuberger,2001-09-10,1455.9149984698831
Ivo Heuberger,2001-09-17,1464.7044686946867
Ivo Heuberger,2001-09-17,1456.2002997583427
Ivo Heuberger,2001-09-24,1453.168823761192
Ivo Heuberger,2001-10-01,1458.688121115344
Ivo Heuberger,2001-10-01,1468.7852314188376
Ivo Heuberger,2001-12-31,1452.1222706483782
Ivo Heuberger,2002-01-14,1457.5157522460024
Ivo Heuberger,2002-02-11,1478.9595524340864
Ivo Heuberger,2002-02-11,1472.0789224958357
Ivo Heuberger,2002-02-18,1462.3746793174762
Ivo Heuberger,2002-02-18,1477.6562834957404
Ivo Heuberger,2002-03-18,1440.0245722243942
Ivo Heuberger,2002-08-12,1463.8994746011804
Ivo Heuberger,2002-08-26,1473.5228601199778
Ivo Heuberger,2002-08-26,1465.8475366380824
Ivo Heuberger,2002-09-09,1455.4839660702335
Ivo Heuberger,2002-12-30,1466.1459929158984
Ivo Heuberger,2003-02-24,1450.535626284307
Ivo Heuberger,2003-07-21,1471.3750023576583
Ivo Heuberger,2003-07-21,1478.0746660787013
Ivo Heuberger,2003-07-28,1456.572804810097
Ivo Heuberger,2003-07-28,1454.6508919166315
Ivo Heuberger,2003-09-22,1432.280482563354
Ivo Heuberger,2003-09-29,1437.978459658845
Ivo Heuberger,2004-01-05,1444.6742552044118
Ivo Heuberger,2004-01-05,1439.8447836902549
Ivo Heuberger,2004-02-16,1427.6108248022913
Ivo Heuberger,2004-03-22,1438.0768393814235
Ivo Heuberger,2004-04-09,1414.4058660182932
Ivo Heuberger,2004-08-30,1431.0650853778452
Ivo Heuberger,2004-09-13,1423.1439416987018
Ivo Heuberger,2004-09-27,1446.8795926412408
Ivo Heuberger,2004-09-27,1445.1241776596867
Ivo Heuberger,2005-01-03,1403.187587706572
Ivo Heuberger,2005-01-03,1398.4615828709018
Ivo Heuberger,2005-08-01,1398.4635193055658
Ivo Heuberger,2005-09-12,1386.2024002071607
Ivo Karlovic,2001-09-10,1485.614612432682
Ivo Karlovic,2001-12-31,1501.5875196581105
Ivo Karlovic,2001-12-31,1492.5401121761877
Ivo Karlovic,2003-08-25,1524.3423761105971
Ivo Karlovic,2003-08-25,1516.021099541356
Ivo Karlovic,2003-09-22,1548.9677229290462
Ivo Karlovic,2003-09-22,1532.5573615584856
Ivo Karlovic,2003-09-29,1509.3259208182735
Ivo Karlovic,2003-09-29,1501.8014636485882
Ivo Karlovic,2003-10-20,1482.8981946407632
Ivo Karlovic,2004-01-05,1503.6660907622131
Ivo Karlovic,2004-01-19,1486.865102476543
Ivo Karlovic,2004-01-19,1475.2677757814984
Ivo Karlovic,2004-03-01,1482.9630574777175
Ivo Karlovic,2004-03-08,1476.459519197353
Ivo Karlovic,2004-03-22,1487.2985537447853
Ivo Karlovic,2004-07-19,1491.0709372157432
Ivo Karlovic,2004-07-19,1482.5685325643658
Ivo Karlovic,2004-07-26,1467.2691852432436
Ivo Karlovic,2004-08-02,1505.478144229585
Ivo Karlovic,2004-08-02,1498.3724880840323
Ivo Karlovic,2004-08-16,1520.867022519227
Ivo Karlovic,2004-08-16,1515.1766879992088
Ivo Karlovic,2004-08-30,1461.617132534444
Ivo Karlovic,2004-09-13,1466.9238988705802
Ivo Karlovic,2004-10-18,1518.645254215746
Ivo Karlovic,2005-01-03,1565.1245066339889
Ivo Karlovic,2005-01-17,1566.2464502240327
Ivo Karlovic,2005-02-07,1580.5669119142422
Ivo Karlovic,2005-02-07,1568.1986141887724
Ivo Karlovic,2005-03-07,1583.4267144176997
Ivo Karlovic,2005-03-07,1571.508927575053
Ivo Karlovic,2005-03-21,1570.6096845049829
Ivo Karlovic,2005-07-18,1598.871619477509
Ivo Karlovic,2005-07-25,1578.115468738563
Ivo Karlovic,2005-08-01,1590.5749182009893
Ivo Karlovic,2005-08-01,1621.2642673828764
Ivo Karlovic,2005-08-08,1589.4419766964818
Ivo Karlovic,2005-08-29,1587.915664982602
Ivo Karlovic,2005-08-29,1584.3892527014175
Ivo Karlovic,2005-10-17,1537.157842558514
Ivo Karlovic,2005-10-17,1583.126637531139
Ivo Karlovic,2006-01-02,1580.987097009396
Ivo Karlovic,2006-01-02,1563.559285525039
Ivo Karlovic,2006-01-09,1570.6421610195312
Ivo Karlovic,2006-01-09,1560.520190284884
Ivo Karlovic,2006-01-16,1555.364883845939
Ivo Karlovic,2006-02-13,1522.5041663878728
Ivo Karlovic,2006-02-20,1576.3025155533292
Ivo Karlovic,2006-02-20,1557.6145020069346
Ivo Karlovic,2006-02-27,1555.4508433667697
Ivo Karlovic,2006-02-27,1573.7538940226216
Ivo Karlovic,2006-03-06,1555.5092697517243
Ivo Karlovic,2006-03-06,1540.3542356036546
Ivo Karlovic,2006-03-20,1543.9962609662925
Ivo Karlovic,2006-08-21,1555.7433848647538
Ivo Karlovic,2006-08-28,1563.1043642978893
Ivo Karlovic,2006-09-11,1569.2782949658254
Ivo Karlovic,2006-09-11,1550.432179568566
Ivo Karlovic,2007-01-01,1740.796463947191
Ivo Karlovic,2007-01-01,1730.855438902317
Ivo Karlovic,2007-01-15,1737.0994618972848
Ivo Karlovic,2007-02-12,1723.1388210565399
Ivo Karlovic,2007-02-12,1712.7347371806623
Ivo Karlovic,2007-02-19,1692.9018514827396
Ivo Karlovic,2007-03-19,1668.474765427162
Ivo Karlovic,2007-07-23,1703.487961431648
Ivo Karlovic,2007-07-23,1680.072420472578
Ivo Karlovic,2007-07-29,1704.7517061033534
Ivo Karlovic,2007-07-29,1697.3804117424397
Ivo Karlovic,2007-08-05,1689.4098989049269
Ivo Karlovic,2007-08-05,1687.3449776373611
Ivo Karlovic,2007-08-13,1665.1285451343301
Ivo Karlovic,2007-08-19,1713.6346484956257
Ivo Karlovic,2007-08-19,1707.2316344510898
Ivo Karlovic,2007-08-27,1759.7415110973718
Ivo Karlovic,2007-09-24,1606.893977585625
Ivo Karlovic,2007-09-24,1594.6875618041126
Ivo Karlovic,2007-10-01,1707.4931602998934
Ivo Karlovic,2007-10-01,1692.4156796695215
Ivo Karlovic,2007-10-07,1768.9792860369298
Ivo Karlovic,2007-10-15,1585.8592635249418
Ivo Karlovic,2007-10-15,1577.6818580320837
Ivo Karlovic,2007-10-22,1606.4040886753194
Ivo Karlovic,2007-10-22,1651.5937510948693
Ivo Karlovic,2007-10-28,1721.1969373875725
Ivo Karlovic,2007-10-28,1719.634116038543
Ivo Karlovic,2007-12-31,1716.9875929378181
Ivo Karlovic,2008-01-14,1719.891791953648
Ivo Karlovic,2008-01-14,1710.5799270232915
Ivo Karlovic,2008-02-11,1731.6673829304418
Ivo Karlovic,2008-02-11,1712.759860501946
Ivo Karlovic,2008-02-18,1711.769725585269
Ivo Karlovic,2008-02-18,1692.396691287236
Ivo Karlovic,2008-02-25,1724.5018681133918
Ivo Karlovic,2008-03-13,1671.5973019228998
Ivo Karlovic,2008-03-13,1664.0507128388647
Ivo Karlovic,2008-03-27,1660.771897170939
Ivo Karlovic,2008-04-11,1687.0886919463726
Ivo Karlovic,2008-07-28,1753.930931334802
Ivo Karlovic,2008-07-28,1743.960496802238
Ivo Karlovic,2008-08-17,1736.62193746543
Ivo Karlovic,2008-08-17,1711.3134215757882
Ivo Karlovic,2008-08-25,1729.3354817249299
Ivo Karlovic,2008-08-25,1712.619983944472
Ivo Karlovic,2008-09-19,1694.5270505858284
Ivo Karlovic,2008-09-29,1711.5621987044476
Ivo Karlovic,2008-09-29,1695.434217345322
Ivo Karlovic,2008-10-06,1694.4468317725311
Ivo Karlovic,2008-10-12,1770.5663634129617
Ivo Karlovic,2008-10-12,1751.4215586969638
Ivo Karlovic,2008-10-26,1681.2605047496613
Ivo Karlovic,2009-01-05,1597.6171833158535
Ivo Karlovic,2009-01-05,1592.5039855058535
Ivo Karlovic,2009-01-19,1607.6641589176343
Ivo Karlovic,2009-01-19,1599.5963659371503
Ivo Karlovic,2009-02-02,1712.4990328822714
Ivo Karlovic,2009-02-02,1690.8786445146395
Ivo Karlovic,2009-02-09,1637.102146504648
Ivo Karlovic,2009-02-23,1630.076547457955
Ivo Karlovic,2009-03-06,1604.3419049760353
Ivo Karlovic,2009-03-12,1657.9595078564403
Ivo Karlovic,2009-03-12,1654.1004887455476
Ivo Karlovic,2009-03-25,1644.519163052621
Ivo Karlovic,2009-08-02,1659.623644690971
Ivo Karlovic,2009-08-02,1655.67046208706
Ivo Karlovic,2009-08-10,1642.2735150224737
Ivo Karlovic,2009-08-16,1665.1400789736965
Ivo Karlovic,2009-08-16,1651.1908169543922
Ivo Karlovic,2009-08-31,1596.2059645244415
Ivo Karlovic,2009-10-05,1586.3998642317663
Ivo Karlovic,2009-10-11,1620.792312573501
Ivo Karlovic,2009-11-02,1669.197779483565
Ivo Karlovic,2009-11-08,1678.4043499473134
Ivo Karlovic,2009-11-08,1666.676221194034
Ivo Karlovic,2010-01-04,1613.5156631878099
Ivo Karlovic,2010-01-04,1619.2992553131544
Ivo Karlovic,2010-01-18,1645.100747248151
Ivo Karlovic,2010-01-18,1679.439497512065
Ivo Karlovic,2010-02-01,1689.4950726531245
Ivo Karlovic,2010-02-01,1691.541358740234
Ivo Karlovic,2010-02-15,1699.8426984777145
Ivo Karlovic,2010-02-15,1701.5186463608072
Ivo Karlovic,2010-02-22,1738.9377726692128
Ivo Karlovic,2010-02-22,1734.570609399
Ivo Karlovic,2010-03-05,1743.0468984846902
Ivo Karlovic,2010-03-11,1721.602616694753
Ivo Karlovic,2010-03-24,1727.2600123274458
Ivo Karlovic,2010-03-24,1710.7960923505589
Ivo Karlovic,2011-01-03,1732.2886481924681
Ivo Karlovic,2011-01-03,1719.3198353059013
Ivo Karlovic,2011-01-17,1697.2815068735456
Ivo Karlovic,2011-01-31,1671.4969447486353
Ivo Karlovic,2011-02-07,1680.695758759774
Ivo Karlovic,2011-02-07,1668.44980537743
Ivo Karlovic,2011-02-14,1646.6618187558313
Ivo Karlovic,2011-02-21,1632.547602903611
Ivo Karlovic,2011-03-04,1615.262615206581
Ivo Karlovic,2011-03-10,1687.3016257011693
Ivo Karlovic,2011-03-10,1683.3995015954165
Ivo Karlovic,2011-03-23,1666.8448977528878
Ivo Karlovic,2011-07-31,1646.4768246092294
Ivo Karlovic,2011-08-08,1677.9900373210985
Ivo Karlovic,2011-08-08,1668.0236037545912
Ivo Karlovic,2011-08-14,1685.1038893783016
Ivo Karlovic,2011-08-14,1670.433384974175
Ivo Karlovic,2011-08-29,1690.4708517738695
Ivo Karlovic,2011-08-29,1696.666985851699
Ivo Karlovic,2011-10-24,1672.9962429044406
Ivo Karlovic,2012-01-02,1688.2638055832006
Ivo Karlovic,2012-01-02,1673.6546821411825
Ivo Karlovic,2012-01-16,1695.7384367111615
Ivo Karlovic,2012-01-16,1693.7330247393431
Ivo Karlovic,2012-01-30,1702.8234032236346
Ivo Karlovic,2012-01-30,1697.0006822893477
Ivo Karlovic,2012-02-10,1727.7922524074668
Ivo Karlovic,2012-02-27,1700.719784921639
Ivo Karlovic,2012-03-08,1678.6980339775357
Ivo Karlovic,2012-03-21,1690.1945265012007
Ivo Karlovic,2012-03-21,1685.5637699397932
Ivo Karlovic,2012-08-27,1663.4036255735361
Ivo Karlovic,2012-09-17,1671.623272594375
Ivo Karlovic,2012-09-17,1674.115979055784
Ivo Karlovic,2012-09-24,1683.5580747791544
Ivo Karlovic,2012-09-24,1675.9915434186623
Ivo Karlovic,2012-10-01,1673.3227971853848
Ivo Karlovic,2012-10-15,1701.8595698302236
Ivo Karlovic,2012-10-15,1680.3296422026235
Ivo Karlovic,2013-01-14,1656.413664639365
Ivo Karlovic,2013-02-04,1673.508313686905
Ivo Karlovic,2013-02-04,1656.4296617000093
Ivo Karlovic,2013-02-11,1632.5377964143802
Ivo Karlovic,2013-02-25,1658.382291805816
Ivo Karlovic,2013-02-25,1636.5041431534473
Ivo Karlovic,2013-03-07,1648.3336750796288
Ivo Karlovic,2013-03-07,1638.6532028160932
Ivo Karlovic,2013-07-15,1648.586673658727
Ivo Karlovic,2013-07-22,1686.1157466093784
Ivo Karlovic,2013-08-26,1700.2350253501522
Ivo Karlovic,2013-08-26,1689.6950777194556
Ivo Karlovic,2013-09-16,1677.7949065242549
Ivo Karlovic,2013-09-23,1662.544567555857
Ivo Karlovic,2013-10-14,1696.4798434407485
Ivo Karlovic,2013-10-14,1690.024041284996
Ivo Karlovic,2013-10-21,1716.6636453075837
Ivo Karlovic,2013-10-21,1697.6039186134944
Ivo Karlovic,2013-12-30,1723.082914474456
Ivo Karlovic,2013-12-30,1697.1540183391605
Ivo Karlovic,2014-01-13,1681.364018838749
Ivo Karlovic,2014-02-03,1694.966158619463
Ivo Karlovic,2014-02-03,1678.8338673170053
Ivo Karlovic,2014-02-10,1732.660614069141
Ivo Karlovic,2014-02-10,1722.269471587723
Ivo Karlovic,2014-02-17,1729.4522142604992
Ivo Karlovic,2014-02-17,1712.9008324574738
Ivo Karlovic,2014-02-24,1735.0404990375507
Ivo Karlovic,2014-02-24,1727.1052473894974
Ivo Karlovic,2014-03-06,1735.803369199557
Ivo Karlovic,2014-03-06,1730.721586756527
Ivo Karlovic,2014-03-19,1742.515426172243
Ivo Karlovic,2014-03-19,1739.2617324796274
Ivo Karlovic,2014-07-14,1748.15936263274
Ivo Karlovic,2014-07-14,1752.3912216004371
Ivo Karlovic,2014-07-28,1762.9698324425704
Ivo Karlovic,2014-07-28,1738.8923178145872
Ivo Karlovic,2014-08-04,1754.211813204493
Ivo Karlovic,2014-08-04,1742.3391720327636
Ivo Karlovic,2014-08-10,1719.3163789548585
Ivo Karlovic,2014-08-25,1731.6330295261102
Ivo Karlovic,2014-08-25,1711.1560372971023
Ivo Karlovic,2014-09-29,1688.7777623765003
Ivo Karlovic,2014-10-05,1729.9958692941645
Ivo Karlovic,2014-10-05,1722.8844277041817
Ivo Karlovic,2014-10-13,1740.4897695074285
Ivo Karlovic,2014-10-13,1730.538986114525
Ivo Karlovic,2014-10-20,1758.7329318680681
Ivo Karlovic,2014-10-20,1756.0319350316288
Ivo Karlovic,2014-10-27,1729.1857670188558
Ivo Karlovic,2015-01-05,1746.1862709081563
Ivo Karlovic,2015-01-05,1766.458753568102
Ivo Karlovic,2015-01-19,1771.0609464898673
Ivo Karlovic,2015-01-19,1745.6562818848336
Ivo Karlovic,2015-02-02,1726.0388143610712
Ivo Karlovic,2015-02-09,1735.760605501885
Ivo Karlovic,2015-02-09,1710.4854743639069
Ivo Karlovic,2015-02-16,1763.7395523222226
Ivo Karlovic,2015-02-23,1775.6336194232151
Ivo Karlovic,2015-02-23,1752.5191889413713
Ivo Karlovic,2015-03-12,1733.7705985079886
Ivo Karlovic,2015-03-25,1708.9395544822466
Ivo Karlovic,2015-07-20,1716.7151257810406
Ivo Karlovic,2015-07-20,1711.5267834245408
