player_name,date,player_elo
Alberto Martin,1999-06-21,1545.3420128590897
Alberto Martin,1999-06-21,1528.710490307603
Alberto Martin,2000-06-19,1509.5018516568307
Alberto Martin,2000-06-26,1543.3913246929749
Alberto Martin,2000-06-26,1526.0787947458193
Alberto Martin,2001-06-18,1482.270192937208
Alberto Martin,2001-06-25,1499.208741148151
Alberto Martin,2002-04-05,1472.8150347421847
Alberto Martin,2002-06-24,1499.0859727220786
Alberto Martin,2002-06-24,1485.5918769779375
Alberto Martin,2003-06-23,1462.469928313669
Alberto Martin,2004-06-14,1440.9171328708192
Alberto Martin,2004-06-21,1450.3782269037135
Alberto Martin,2005-06-06,1427.5968902335549
Alberto Martin,2005-06-13,1412.056146333643
Alberto Martin,2005-06-20,1422.9817343286663
Alberto Martin,2006-06-26,1432.1730313562548
Alberto Martin,2006-06-26,1423.2930309671524
Alberto Martin,2009-06-08,1442.6993827306992
Alberto Martin,2009-06-08,1430.1940138935122
Alberto Martin,2009-06-22,1420.4373505357844
Alejandro Davidovich Fokina,2019-06-10,1487.303727669988
Alejandro Davidovich Fokina,2021-06-21,1503.8881524987441
Alejandro Davidovich Fokina,2021-06-21,1486.2695134228306
Alejandro Davidovich Fokina,2021-06-28,1472.722727883702
Alejandro Davidovich Fokina,2022-06-13,1478.1105900435527
Alejandro Davidovich Fokina,2022-06-13,1457.3334056950146
Alejandro Davidovich Fokina,2022-06-20,1476.1444945351827
Alejandro Davidovich Fokina,2022-06-27,1499.864357198804
Alejandro Davidovich Fokina,2022-06-27,1488.0285215511153
Alejandro Davidovich Fokina,2023-06-19,1471.3060771992489
Alejandro Davidovich Fokina,2023-06-26,1455.8255302948787
Alejandro Davidovich Fokina,2023-07-03,1473.3526572861501
Alejandro Davidovich Fokina,2023-07-03,1478.5281396677515
Alejandro Davidovich Fokina,2024-06-17,1461.3726521260812
Alejandro Falla,2004-06-21,1514.7388686397296
Alejandro Falla,2004-06-21,1509.691351095241
Alejandro Falla,2006-06-26,1520.573496556058
Alejandro Falla,2006-06-26,1504.7767210001011
Alejandro Falla,2007-06-11,1518.7273531465478
Alejandro Falla,2007-06-11,1502.4477767442836
Alejandro Falla,2007-06-25,1517.7291603855062
Alejandro Falla,2007-06-25,1506.5837349839176
Alejandro Falla,2008-06-09,1490.2805790685939
Alejandro Falla,2008-06-16,1457.198302113802
Alejandro Falla,2008-06-23,1474.405058751201
Alejandro Falla,2009-06-22,1433.0577749484955
Alejandro Falla,2009-07-06,1442.4473884928516
Alejandro Falla,2010-06-07,1450.9953838197634
