player_name,date,player_clay_elo
Jarkko Nieminen,2014-07-27,1613.5057377058451
Jarkko Nieminen,2014-07-27,1601.812109211559
Jarkko Nieminen,2015-02-16,1611.8184859852497
Jarkko Nieminen,2015-02-16,1600.3617413948732
Jarkko Nieminen,2015-02-23,1581.012841493746
Jarkko Nieminen,2015-03-06,1593.348237586484
Jarkko Nieminen,2015-04-27,1618.8081171057281
Jarkko Nieminen,2015-04-27,1614.2671253942601
Jarkko Nieminen,2015-05-17,1594.3774416375268
Jarkko Nieminen,2015-05-24,1593.4424877400288
Jarkko Nieminen,2015-07-17,1604.768622353296
Jarkko Nieminen,2015-07-17,1588.9040328555864
Jaroslav Levinsky,2003-07-14,1480.1872545827057
Jaroslav Pospisil,2005-07-04,1492.0234618698685
Jaroslav Pospisil,2011-07-11,1479.1382397987477
Jaroslav Pospisil,2013-04-22,1463.9100520845714
Jason Jung,2020-09-28,1485.1104812312115
Jason Kubler,2014-05-18,1515.7636123999735
Jason Kubler,2014-05-18,1502.8800411157933
Jason Kubler,2022-05-23,1516.2117134521025
Jason Kubler,2022-05-23,1509.5358860129104
Jason Kubler,2023-04-03,1533.023396863555
Jason Kubler,2023-04-03,1496.9842344134754
Jason Kubler,2023-04-17,1540.2291321829725
Jason Kubler,2023-04-17,1525.3966107034182
Jason Kubler,2023-04-24,1531.0349834523577
Jason Kubler,2023-05-08,1535.2922922215323
Jason Kubler,2023-05-08,1520.2837577427088
Jason Kubler,2023-05-29,1549.251765962416
Jason Kubler,2023-05-29,1537.662683850787
Jason Stoltenberg,1998-04-20,1484.0
Jason Stoltenberg,1998-04-27,1501.4695015289756
Jason Stoltenberg,1998-04-27,1536.139407124296
Jason Stoltenberg,1998-05-04,1519.210184926329
Jason Stoltenberg,1998-05-25,1548.7912961740903
Jason Stoltenberg,1998-05-25,1553.36875740719
Jason Stoltenberg,1999-04-19,1568.3359573901969
Jason Stoltenberg,1999-04-19,1549.3108579970794
Jason Stoltenberg,1999-04-26,1563.0551348736296
Jason Stoltenberg,1999-04-26,1553.2637952364464
Jason Stoltenberg,1999-05-10,1565.002968291377
Jason Stoltenberg,1999-05-10,1545.0483168506025
Jason Stoltenberg,1999-05-24,1560.7434904574604
Jason Stoltenberg,1999-05-24,1544.549280765808
Jason Stoltenberg,2000-04-10,1587.2941017574929
Jason Stoltenberg,2000-04-10,1587.1720251265176
Jason Stoltenberg,2000-05-01,1614.1979858749858
Jason Stoltenberg,2000-05-01,1594.8671518309711
Jason Stoltenberg,2000-05-29,1604.7144932410679
Jason Stoltenberg,2000-05-29,1606.1002024328634
Jaume Munar,2015-04-20,1487.805605008538
Jaume Munar,2015-07-27,1513.3257263546768
Jaume Munar,2015-07-27,1503.7655131670153
Jaume Munar,2016-04-18,1490.87105830635
Jaume Munar,2018-04-23,1512.719351392039
Jaume Munar,2018-04-23,1511.1883436506785
Jaume Munar,2018-05-28,1537.6982964124397
Jaume Munar,2018-05-28,1536.4697254680354
Jaume Munar,2018-07-16,1520.8148990845186
Jaume Munar,2018-07-23,1533.8692906978704
Jaume Munar,2018-07-23,1526.5145011069046
Jaume Munar,2018-07-30,1579.0403459070674
Jaume Munar,2018-07-30,1570.720320574492
Jaume Munar,2019-02-04,1577.3542039954414
Jaume Munar,2019-02-04,1555.8803308344236
Jaume Munar,2019-02-11,1619.568802427083
Jaume Munar,2019-02-11,1577.6615421101121
Jaume Munar,2019-02-18,1611.7351906911601
Jaume Munar,2019-02-18,1598.0124116000627
Jaume Munar,2019-02-25,1623.0032011309036
Jaume Munar,2019-02-25,1611.9889999424909
Jaume Munar,2019-04-08,1637.4324935041602
Jaume Munar,2019-04-08,1608.9037916978255
Jaume Munar,2019-04-15,1642.859228540105
Jaume Munar,2019-04-15,1632.8582250692014
Jaume Munar,2019-04-22,1658.3284158578995
Jaume Munar,2019-04-22,1638.5501175720528
Jaume Munar,2019-05-06,1641.1281971781857
Jaume Munar,2019-05-27,1618.0865313269803
Jaume Munar,2019-07-15,1601.3178916584968
Jaume Munar,2019-07-22,1603.6787871171803
Jaume Munar,2019-07-22,1589.8066152037372
Jaume Munar,2019-07-29,1602.968388827451
Jaume Munar,2019-07-29,1593.3780858183654
Jaume Munar,2020-02-03,1612.7837275093016
Jaume Munar,2020-02-03,1594.4369360903672
Jaume Munar,2020-02-10,1593.3790835547559
Jaume Munar,2020-02-17,1604.6806322011819
Jaume Munar,2020-02-17,1589.9578425871623
Jaume Munar,2020-02-24,1588.0234497247257
Jaume Munar,2020-09-28,1580.5284140976507
Jaume Munar,2021-02-22,1509.826220934608
Jaume Munar,2021-03-01,1554.5252482047388
Jaume Munar,2021-03-01,1562.3199138775938
Jaume Munar,2021-03-08,1518.207018128696
Jaume Munar,2021-04-05,1568.4291097312725
Jaume Munar,2021-04-05,1580.7509271951124
Jaume Munar,2021-04-19,1562.424373472182
Jaume Munar,2021-04-19,1557.9358952195187
Jaume Munar,2021-04-26,1526.5685179159573
Jaume Munar,2021-05-03,1540.2064287326511
Jaume Munar,2021-05-24,1610.7118698708248
Jaume Munar,2021-05-24,1613.4652115167453
Jaume Munar,2021-05-31,1555.0571225549502
Jaume Munar,2021-05-31,1538.3013438690282
Jaume Munar,2021-07-12,1545.494615408743
Jaume Munar,2021-07-19,1541.0779391383496
Jaume Munar,2021-07-26,1558.8198891770892
Jaume Munar,2022-01-31,1610.2926655254548
Jaume Munar,2022-01-31,1596.0332480670309
Jaume Munar,2022-02-07,1613.124776783614
Jaume Munar,2022-02-07,1601.0168920028073
Jaume Munar,2022-02-14,1601.2733302157594
Jaume Munar,2022-02-21,1602.1204277574209
Jaume Munar,2022-02-21,1585.4823755241687
Jaume Munar,2022-04-11,1588.213228679393
Jaume Munar,2022-04-18,1608.3074992500935
Jaume Munar,2022-04-18,1579.1221737671042
Jaume Munar,2022-05-23,1621.5875216130307
Jaume Munar,2022-05-23,1612.4581097125101
Jaume Munar,2022-07-18,1630.7640513632334
Jaume Munar,2022-07-18,1606.5570816543805
Jaume Munar,2022-07-25,1634.0582550509455
Jaume Munar,2022-07-25,1621.872192185295
Jaume Munar,2023-02-13,1632.3408699182814
Jaume Munar,2023-02-13,1618.296838512109
Jaume Munar,2023-02-20,1616.3967370695095
Jaume Munar,2023-02-27,1617.4360426980875
Jaume Munar,2023-02-27,1602.9745437643362
Jaume Munar,2023-04-03,1636.355086854266
Jaume Munar,2023-04-03,1626.6581673562773
Jaume Munar,2023-04-10,1638.4451203395133
Jaume Munar,2023-04-10,1627.8043776529628
Jaume Munar,2023-04-17,1615.631085876993
Jaume Munar,2023-04-24,1604.469438996969
Jaume Munar,2023-04-24,1592.4920673867682
Jaume Munar,2023-05-08,1604.9590144719982
Jaume Munar,2023-05-29,1592.9755507956334
Jaume Munar,2023-07-17,1598.4192854468934
Jaume Munar,2023-07-17,1576.5131926697734
Jaume Munar,2023-07-24,1608.378634245452
Jaume Munar,2023-07-24,1594.3128789679317
Jaume Munar,2024-02-05,1623.7546093172089
Jaume Munar,2024-02-05,1602.5423656959028
Jaume Munar,2024-02-19,1626.3033198632365
Jaume Munar,2024-02-19,1612.2164721982765
Jaume Munar,2024-02-26,1645.7710517252242
Jaume Munar,2024-02-26,1616.113431996676
Jaume Munar,2024-04-01,1650.2118006410567
Jaume Munar,2024-04-01,1637.8664184240674
Jaume Munar,2024-04-08,1630.0439738200705
Jaume Munar,2024-04-15,1621.481685545474
Jaume Munar,2024-04-15,1606.6113101975914
Jaume Munar,2024-04-22,1624.2560972287674
Jaume Munar,2024-04-22,1611.2733957272146
Jaume Munar,2024-05-06,1623.3724703077962
Jaume Munar,2024-05-06,1612.3036522461953
Jaume Munar,2024-05-20,1604.7459673734907
Jaume Munar,2024-05-27,1611.4559301865402
Jaume Munar,2024-05-27,1593.2053653407968
Jaume Munar,2024-07-15,1596.818529069981
Jaume Munar,2024-07-22,1581.782123908734
Jaume Munar,2024-07-29,1577.9543084647648
Javier Barranco Cosano,2024-05-20,1486.0249040376434
Javier Garcia Sintes,2001-09-24,1487.0321375439066
Javier Marti,2011-05-22,1484.484378150443
Javier Marti,2011-07-31,1476.0643825800403
Javier Marti,2012-02-13,1499.4502253668627
Javier Marti,2012-02-13,1495.719761468462
Javier Marti,2012-02-20,1478.7316982803618
Javier Marti,2012-04-23,1470.6535629647897
Javier Marti,2012-04-30,1454.4147924814195
Javier Marti,2012-05-06,1447.4314888824806
Javier Marti,2013-05-05,1439.3237162684868
Javier Sanchez,1998-04-06,1484.0
Javier Sanchez,1998-04-13,1468.0677991767668
Javier Sanchez,1998-04-20,1453.5342047200566
Javier Sanchez,1998-04-27,1489.6573993654797
Javier Sanchez,1998-04-27,1474.4032579940201
Javier Sanchez,1998-05-18,1490.1061019784286
Javier Sanchez,1998-05-18,1475.5949619089465
Javier Sanchez,1998-05-25,1459.1769685928389
Javier Sanchez,1998-06-08,1446.0655751642023
Javier Sanchez,1998-07-06,1428.9137031818525
Javier Sanchez,1998-07-27,1446.8263850238502
Javier Sanchez,1998-07-27,1434.7791174512645
Javier Sanchez,1998-08-10,1453.7478598078771
Javier Sanchez,1998-08-10,1441.5067839364108
Javier Sanchez,1998-09-14,1424.890208302212
Javier Sanchez,1998-09-28,1414.9440503262588
Javier Sanchez,1998-10-05,1437.7051517907194
Javier Sanchez,1998-10-05,1426.3796326655524
Javier Sanchez,1999-04-12,1414.4377516026145
Jayendra Wijeyesekera,1999-02-12,1483.2975328274754
Jean Baptiste Perlant,1998-05-25,1483.2960522394376
Jean Baptiste Perlant,1998-10-05,1498.8389740402667
Jean Baptiste Perlant,1998-10-05,1484.2788290803855
Jean Christophe Faurel,2004-04-12,1483.7391817051591
Jean Christophe Faurel,2006-05-29,1471.8002120757308
Jean Francois Bachelot,1998-05-25,1485.6399835348104
Jean Francois Bachelot,2002-04-29,1501.6369530638583
Jean Francois Bachelot,2002-04-29,1490.3928303319929
Jean Jacques Rakotohasy,2015-07-17,1516.0
Jean Julien Rojer,2001-04-06,1486.0054523590802
Jean Kome Loglo,1999-04-30,1484.7025545013153
Jean Max Mangones,1999-07-16,1484.0
Jean Michel Durango,2007-02-09,1516.0
Jean Michel Durango,2007-04-06,1503.982826746641
Jean Rene Lisnard,1999-05-24,1485.5562083653017
Jean Rene Lisnard,1999-09-27,1502.7120499386083
Jean Rene Lisnard,1999-09-27,1487.7997345357212
Jean Rene Lisnard,2000-02-28,1473.4812820875381
Jean Rene Lisnard,2000-03-06,1477.4304268061387
Jean Rene Lisnard,2000-05-29,1465.72607906526
Jean Rene Lisnard,2001-05-28,1480.7352232627877
Jean Rene Lisnard,2001-05-28,1472.5576279840825
Jean Rene Lisnard,2002-04-08,1538.9297899093906
Jean Rene Lisnard,2002-04-08,1525.498642203475
Jean Rene Lisnard,2002-05-27,1521.3947608702802
Jean Rene Lisnard,2002-07-22,1509.2207533286232
Jean Rene Lisnard,2002-07-22,1505.4114557477922
Jean Rene Lisnard,2002-09-09,1505.7716191741174
Jean Rene Lisnard,2003-04-07,1550.5741875198703
Jean Rene Lisnard,2003-04-07,1534.904639942675
Jean Rene Lisnard,2003-04-28,1522.213402838101
Jean Rene Lisnard,2003-04-28,1512.270539882946
Jean Rene Lisnard,2003-05-12,1524.2261730755968
Jean Rene Lisnard,2003-05-19,1520.6763180314315
Jean Rene Lisnard,2003-05-19,1504.424956535491
Jean Rene Lisnard,2003-05-26,1537.0516928884158
Jean Rene Lisnard,2003-05-26,1524.1965464046093
Jean Rene Lisnard,2003-07-07,1527.7056954667812
Jean Rene Lisnard,2003-07-07,1520.7412394116948
Jean Rene Lisnard,2003-07-14,1548.6620410606872
Jean Rene Lisnard,2003-07-14,1531.16231391668
Jean Rene Lisnard,2003-07-21,1535.6105572270055
Jean Rene Lisnard,2003-07-21,1522.0665299474326
Jean Rene Lisnard,2004-02-09,1514.9912924386106
Jean Rene Lisnard,2004-02-16,1508.879181286113
Jean Rene Lisnard,2004-02-23,1481.3874183288847
Jean Rene Lisnard,2004-04-19,1530.1518263726882
Jean Rene Lisnard,2004-04-19,1520.1680147235195
Jean Rene Lisnard,2004-05-17,1510.398006385928
Jean Rene Lisnard,2004-05-24,1494.13471207133
Jean Rene Lisnard,2004-07-12,1537.7070970659443
Jean Rene Lisnard,2004-07-12,1527.6695491259468
Jean Rene Lisnard,2005-04-04,1442.305035822456
Jean Rene Lisnard,2005-04-11,1460.423100517715
Jean Rene Lisnard,2005-04-11,1451.9996906768852
Jean Rene Lisnard,2005-04-25,1454.3133243652974
Jean Rene Lisnard,2005-05-16,1467.9615588768092
Jean Rene Lisnard,2005-05-23,1434.5635702837656
Jean Rene Lisnard,2006-04-17,1452.246050530705
Jean Rene Lisnard,2006-04-17,1451.2141781884268
Jean Rene Lisnard,2007-04-06,1468.3503206204493
Jean Rene Lisnard,2007-07-20,1486.3648648263625
Jean Rene Lisnard,2008-04-11,1526.0911171989046
Jean Rene Lisnard,2008-04-20,1496.3388341212076
Jean Rene Lisnard,2008-05-25,1488.1893221429536
Jean Rene Lisnard,2008-07-18,1540.8918304405956
Jean Rene Lisnard,2008-09-19,1535.9264004717365
Jean Rene Lisnard,2008-09-19,1520.6876473420857
Jean Rene Lisnard,2009-03-06,1535.8857638232334
Jean Rene Lisnard,2009-04-12,1549.2962214435577
Jean Rene Lisnard,2009-04-12,1540.0304316870056
Jean Rene Lisnard,2009-05-25,1520.844540298689
Jean Rene Lisnard,2011-04-10,1523.7872763520697
Jean Rene Lisnard,2011-07-08,1537.0752179834906
Jean Rene Lisnard,2011-07-08,1518.1158050521908
Jean Rene Lisnard,2012-04-06,1530.4502319334174
Jean Rene Lisnard,2012-04-15,1535.7899934193238
Jean Rene Lisnard,2013-02-01,1517.285446838141
Jean Rene Lisnard,2013-04-05,1490.9652453466324
Jeff Morrison,2003-04-21,1491.226350119805
Jeff Morrison,2005-04-18,1472.5474718593498
Jeff Morrison,2005-04-18,1466.0840367336862
Jeff Morrison,2005-05-16,1454.5415688902451
Jeff Morrison,2005-05-23,1479.1686317293697
Jeff Salzenstein,2004-03-01,1511.7393698149133
Jeff Salzenstein,2004-03-01,1503.7521145131668
Jeff Salzenstein,2004-05-24,1492.8933770834076
Jeff Tarango,1998-04-13,1515.263693206478
Jeff Tarango,1998-04-13,1500.514452983624
Jeff Tarango,1998-04-20,1485.5468765771234
Jeff Tarango,1998-04-27,1470.2120838356313
Jeff Tarango,1998-05-11,1454.7488798811892
Jeff Tarango,1998-05-25,1472.8210671654597
Jeff Tarango,1998-05-25,1458.1676820014545
Jeff Tarango,1999-04-26,1444.4322877257484
Jeff Tarango,1999-05-24,1432.169339913211
Jeff Tarango,1999-07-05,1457.1396100560057
Jeff Tarango,1999-07-05,1444.2524949850178
Jeff Tarango,1999-07-26,1524.0627756276472
Jeff Tarango,1999-07-26,1515.8986551780438
Jeff Tarango,1999-08-02,1501.8063322683795
Jeff Tarango,1999-09-13,1484.6148168726559
Jeff Tarango,2000-04-10,1552.0977703224298
Jeff Tarango,2000-04-10,1537.713099378171
Jeff Tarango,2000-05-01,1493.9311469366019
Jeff Tarango,2000-05-01,1477.2298168899197
Jeff Tarango,2000-05-08,1508.3282499187942
Jeff Tarango,2000-05-15,1519.9443931419805
Jeff Tarango,2000-05-22,1516.7963059372928
Jeff Tarango,2000-05-22,1501.4340334673673
Jeff Tarango,2000-05-29,1476.6656509300592
Jeff Tarango,2000-07-10,1534.971554141643
Jeff Tarango,2000-07-10,1520.1578515641877
Jeff Tarango,2000-07-17,1488.0164759524196
Jeff Tarango,2000-07-24,1505.8703206445484
Jens Knippschild,1998-03-23,1484.0
Jens Knippschild,1998-04-27,1467.982572745148
Jens Knippschild,1998-05-04,1503.8730060954404
Jens Knippschild,1998-05-04,1490.2989240943036
Jens Knippschild,1998-05-25,1522.4759489020769
Jens Knippschild,1998-05-25,1527.3237811641127
Jens Knippschild,1998-07-20,1542.0680623071896
Jens Knippschild,1998-07-20,1532.5034471307588
Jens Knippschild,1998-07-27,1511.2350421177587
Jens Knippschild,1999-03-22,1542.0261574313477
Jens Knippschild,1999-03-22,1524.1823287124378
Jens Knippschild,1999-04-26,1508.168083667353
Jens Knippschild,1999-05-24,1523.7919987987195
Jens Knippschild,1999-05-24,1504.9463382279707
Jens Knippschild,1999-07-19,1540.294022856524
Jens Knippschild,1999-07-19,1534.0895847019406
Jens Knippschild,1999-09-13,1552.8119063337183
Jens Knippschild,1999-09-13,1541.5158631664087
Jens Knippschild,1999-09-27,1552.3423570949064
Jens Knippschild,1999-09-27,1543.757220796866
Jens Knippschild,1999-10-04,1558.5012905162446
Jens Knippschild,1999-10-04,1543.2713573547992
Jens Knippschild,2000-05-01,1512.7597293666836
Jens Knippschild,2000-05-22,1529.6151767241001
Jens Knippschild,2000-07-17,1495.6628772705017
Jens Knippschild,2000-07-24,1479.4694026761933
Jens Knippschild,2000-09-11,1498.3415916935267
Jens Knippschild,2000-09-11,1483.4450957153783
Jens Knippschild,2001-04-09,1476.9096848987467
Jens Knippschild,2001-04-09,1465.2871891257614
Jens Knippschild,2001-04-23,1480.5798895863143
Jens Knippschild,2001-04-23,1469.8805077249447
Jens Knippschild,2001-04-30,1496.304595368343
Jens Knippschild,2001-04-30,1481.860236329005
Jens Knippschild,2001-05-14,1463.4099392969913
Jens Knippschild,2001-05-28,1485.5893478966022
Jens Knippschild,2001-05-28,1480.690499015511
Jens Knippschild,2001-07-09,1471.8978938835648
Jens Knippschild,2001-07-16,1490.1560165993776
Jens Knippschild,2001-07-16,1473.6759314656865
Jens Knippschild,2001-07-23,1458.885885219561
Jens Knippschild,2002-05-27,1493.6834892384213
Jens Knippschild,2002-05-27,1487.4678669165476
Jens Knippschild,2002-07-15,1473.5527621310732
Jenson Brooksby,2021-05-31,1489.0220887374692
Jenson Brooksby,2022-04-04,1472.7650024369254
Jenson Brooksby,2022-05-02,1464.4864883605644
Jenson Brooksby,2022-05-09,1503.9509960058608
Jenson Brooksby,2022-05-09,1460.5873531654368
Jenson Brooksby,2022-05-23,1491.3968902127913
Jeremy Chardy,2006-05-01,1516.9135459888455
Jeremy Chardy,2006-05-01,1512.1164994696308
Jeremy Chardy,2006-05-29,1522.3857233912488
Jeremy Chardy,2006-05-29,1516.5232153189634
Jeremy Chardy,2007-07-16,1498.466817771797
Jeremy Chardy,2007-07-23,1488.5597369142913
Jeremy Chardy,2008-05-25,1565.719103598666
Jeremy Chardy,2008-05-25,1572.8213266566136
Jeremy Chardy,2008-07-07,1529.723465564368
Jeremy Chardy,2008-07-07,1520.5547201586605
Jeremy Chardy,2008-09-08,1557.6997364095837
Jeremy Chardy,2009-04-06,1688.9779634436263
Jeremy Chardy,2009-04-06,1668.596164770379
Jeremy Chardy,2009-04-12,1683.2627546167007
Jeremy Chardy,2009-04-27,1677.026281681055
Jeremy Chardy,2009-05-03,1589.0667594595561
Jeremy Chardy,2009-05-03,1610.8270304817026
Jeremy Chardy,2009-05-10,1579.9088403989608
Jeremy Chardy,2009-05-10,1572.2377313423397
Jeremy Chardy,2009-05-25,1685.5955149501788
Jeremy Chardy,2009-05-25,1680.6194925952916
Jeremy Chardy,2009-07-13,1662.9016137203462
Jeremy Chardy,2009-07-19,1695.1658561986387
Jeremy Chardy,2009-07-19,1684.9603712861797
Jeremy Chardy,2009-07-26,1619.9302745617224
Jeremy Chardy,2009-07-26,1626.30303587246
Jeremy Chardy,2009-09-18,1676.416830057297
Jeremy Chardy,2010-04-11,1654.5871439188293
Jeremy Chardy,2010-04-19,1674.6645664966188
Jeremy Chardy,2010-04-19,1654.0379723885558
Jeremy Chardy,2010-04-25,1668.916225934668
Jeremy Chardy,2010-04-25,1664.1316050786409
Jeremy Chardy,2010-05-02,1647.1273408176235
Jeremy Chardy,2010-05-09,1643.2859443149196
Jeremy Chardy,2010-05-16,1667.0501923363388
Jeremy Chardy,2010-05-16,1645.4280413878087
Jeremy Chardy,2010-05-24,1655.299461999323
Jeremy Chardy,2010-07-12,1634.348926979428
Jeremy Chardy,2010-07-19,1644.549602112066
Jeremy Chardy,2010-07-19,1644.5586868341327
Jeremy Chardy,2010-07-25,1656.5925210905002
Jeremy Chardy,2010-07-25,1662.061238808021
Jeremy Chardy,2010-09-20,1671.3888532393394
Jeremy Chardy,2010-09-20,1667.3884661235516
Jeremy Chardy,2011-03-04,1687.526625950067
Jeremy Chardy,2011-04-04,1702.9107807604378
Jeremy Chardy,2011-04-04,1681.8708378033375
Jeremy Chardy,2011-04-10,1667.316599681337
Jeremy Chardy,2011-04-25,1674.863138277678
Jeremy Chardy,2011-04-25,1666.9239320820025
Jeremy Chardy,2011-05-22,1675.436883779954
Jeremy Chardy,2011-05-22,1657.9077432131858
Jeremy Chardy,2011-07-11,1666.6773422178012
Jeremy Chardy,2011-07-11,1648.6560974566275
Jeremy Chardy,2011-09-19,1632.4649846422387
Jeremy Chardy,2012-01-30,1655.0602689072914
Jeremy Chardy,2012-01-30,1657.8362630398763
Jeremy Chardy,2012-02-13,1670.9720964518153
Jeremy Chardy,2012-02-13,1653.6694669025308
Jeremy Chardy,2012-02-27,1675.833468698942
Jeremy Chardy,2012-02-27,1665.3277966724816
Jeremy Chardy,2012-04-09,1677.0007790748323
Jeremy Chardy,2012-04-09,1677.2901322942787
Jeremy Chardy,2012-04-23,1658.5948994083394
Jeremy Chardy,2012-05-27,1665.3053561751337
Jeremy Chardy,2012-05-27,1653.9698205620946
Jeremy Chardy,2012-07-09,1665.8669413545697
Jeremy Chardy,2012-07-09,1646.9940870396301
Jeremy Chardy,2012-07-16,1673.3159644649654
Jeremy Chardy,2012-07-16,1663.0203454350356
Jeremy Chardy,2013-02-04,1672.1679085957005
Jeremy Chardy,2013-02-04,1681.0215281241096
Jeremy Chardy,2013-02-11,1657.6806746970074
Jeremy Chardy,2013-04-14,1637.5308499557211
Jeremy Chardy,2013-04-22,1650.6340966963517
Jeremy Chardy,2013-04-22,1641.132262464269
Jeremy Chardy,2013-05-05,1653.8117671778464
Jeremy Chardy,2013-05-05,1640.874472005272
Jeremy Chardy,2013-05-12,1657.3800895822003
Jeremy Chardy,2013-05-12,1661.0432307663482
Jeremy Chardy,2013-05-27,1667.0129786395053
Jeremy Chardy,2013-05-27,1666.8436927675907
Jeremy Chardy,2013-07-08,1643.6068704583786
Jeremy Chardy,2013-07-15,1623.5199128905335
Jeremy Chardy,2014-02-03,1647.2533886842116
Jeremy Chardy,2014-02-03,1641.030722763
Jeremy Chardy,2014-02-10,1664.6632840800253
Jeremy Chardy,2014-02-10,1656.7582383342656
Jeremy Chardy,2014-02-17,1654.4085841815563
Jeremy Chardy,2014-04-13,1663.5820668320005
Jeremy Chardy,2014-04-13,1660.8411047693555
Jeremy Chardy,2014-04-21,1637.356607425656
Jeremy Chardy,2014-05-04,1655.154456929084
Jeremy Chardy,2014-05-04,1641.5421023431359
Jeremy Chardy,2014-05-11,1697.3713163271639
Jeremy Chardy,2014-05-11,1683.4421201931139
Jeremy Chardy,2014-05-26,1695.930774360508
Jeremy Chardy,2014-05-26,1693.5445123985305
Jeremy Chardy,2014-07-07,1672.7561752724032
Jeremy Chardy,2015-04-06,1692.280267931877
Jeremy Chardy,2015-04-06,1677.0930541893374
Jeremy Chardy,2015-04-12,1684.7709100918848
Jeremy Chardy,2015-04-12,1678.970082910533
Jeremy Chardy,2015-04-27,1655.0803978966376
Jeremy Chardy,2015-05-03,1639.1245533270735
Jeremy Chardy,2015-05-10,1655.9249927236963
Jeremy Chardy,2015-05-10,1651.7662768438638
Jeremy Chardy,2015-05-24,1660.752349304025
Jeremy Chardy,2015-05-24,1691.7478935093186
Jeremy Chardy,2015-07-20,1667.218442462113
Jeremy Chardy,2015-07-27,1655.81778284884
Jeremy Chardy,2016-04-11,1665.7732389124642
Jeremy Chardy,2016-04-11,1652.3860183569846
Jeremy Chardy,2016-04-18,1671.191586058853
Jeremy Chardy,2016-04-18,1664.8079374885526
Jeremy Chardy,2016-05-02,1645.4811539865
Jeremy Chardy,2016-05-09,1679.0750698014756
Jeremy Chardy,2016-05-09,1675.4582292483879
Jeremy Chardy,2016-05-23,1700.9300871091777
Jeremy Chardy,2016-05-23,1695.2596700600307
Jeremy Chardy,2016-07-11,1669.8194342983275
Jeremy Chardy,2016-07-18,1679.2168076643297
Jeremy Chardy,2016-07-18,1662.09229637725
Jeremy Chardy,2017-04-07,1681.523355252513
Jeremy Chardy,2017-04-10,1691.4440882371737
Jeremy Chardy,2017-04-10,1679.7636477077735
Jeremy Chardy,2017-04-17,1698.1844883189824
Jeremy Chardy,2017-04-17,1684.9974622533107
Jeremy Chardy,2017-04-24,1662.940096394283
Jeremy Chardy,2017-05-01,1671.3066941130696
Jeremy Chardy,2017-05-01,1656.6182544269984
Jeremy Chardy,2017-05-29,1666.2487502914983
Jeremy Chardy,2017-05-29,1659.9317499458766
Jeremy Chardy,2018-04-06,1649.6503699281604
Jeremy Chardy,2018-04-16,1641.1572329884975
Jeremy Chardy,2018-04-30,1653.3800848390606
Jeremy Chardy,2018-04-30,1650.9654908892971
Jeremy Chardy,2018-05-28,1673.571000109572
Jeremy Chardy,2018-05-28,1650.9684247202363
Jeremy Chardy,2018-11-23,1637.045210093568
Jeremy Chardy,2019-04-08,1621.410604489355
Jeremy Chardy,2019-04-15,1600.0544346582465
Jeremy Chardy,2019-04-29,1600.6058956080842
Jeremy Chardy,2019-04-29,1579.9807631035012
Jeremy Chardy,2019-05-06,1637.105412107633
Jeremy Chardy,2019-05-06,1598.613502995953
Jeremy Chardy,2019-05-13,1658.1318214018402
Jeremy Chardy,2019-05-13,1635.8844243248652
Jeremy Chardy,2019-05-20,1638.6079823153939
Jeremy Chardy,2019-05-27,1622.048416219025
Jeremy Chardy,2019-07-15,1630.609427815882
Jeremy Chardy,2019-07-15,1608.9113592135254
Jeremy Chardy,2019-07-22,1650.6719565143383
Jeremy Chardy,2019-07-22,1631.073094141353
Jeremy Chardy,2019-07-29,1675.6315892587147
Jeremy Chardy,2019-07-29,1657.3518375979797
Jeremy Chardy,2020-09-28,1664.6505878536782
Jeremy Chardy,2021-04-12,1675.3836696761812
Jeremy Chardy,2021-04-12,1661.6457346820891
Jeremy Chardy,2021-04-19,1677.692796590975
Jeremy Chardy,2021-04-19,1661.8497684605557
Jeremy Chardy,2021-04-26,1644.9903973246821
Jeremy Chardy,2021-04-26,1629.178373041627
Jeremy Chardy,2021-05-03,1639.5639592917216
Jeremy Chardy,2021-05-24,1637.8064580995601
Jeremy Chardy,2021-05-24,1619.4655084346266
Jeremy Chardy,2021-05-31,1633.2575713716112
Jeremy Chardy,2023-04-24,1599.5026365845042
Jeremy Chardy,2023-05-08,1583.1261458785148
Jermaine Smith,1998-04-03,1484.0
Jermaine Smith,1998-07-17,1453.4018288862171
Jerome Golmard,1998-04-27,1481.8728382345787
Jerome Golmard,1998-05-11,1497.3360421890209
Jerome Golmard,1998-05-11,1482.1498440099845
Jerome Golmard,1998-05-25,1467.5848040786611
Jerome Golmard,1998-07-06,1487.8457572442223
Jerome Golmard,1998-07-06,1492.6945942249467
Jerome Golmard,1999-04-02,1494.762841895263
Jerome Golmard,1999-04-02,1480.1615912294508
Jerome Golmard,1999-04-05,1518.4990349190105
Jerome Golmard,1999-04-05,1544.896156149384
Jerome Golmard,1999-04-19,1559.2297055918546
Jerome Golmard,1999-04-19,1603.5946866172592
Jerome Golmard,1999-05-10,1584.309785875375
Jerome Golmard,2000-02-04,1554.0213807480711
Jerome Golmard,2000-04-10,1568.6488004442456
Jerome Golmard,2000-04-17,1599.9987208512512
Jerome Golmard,2000-04-17,1590.993019001967
Jerome Golmard,2000-05-08,1575.8447807127513
Jerome Golmard,2000-05-15,1603.0846234678834
Jerome Golmard,2000-05-15,1583.5310942986225
